timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T07:08:39Z,20.58,471912448,7860072448,4.21,4.00,3.67,8339456,307613696,5003,0,0,0,206610432
2026-06-01T07:08:42Z,89.49,1178042368,7153942528,4.35,4.03,3.68,57040896,480399360,5000,2.72,44.75,34.24,330829824
2026-06-01T07:08:45Z,98.82,1373040640,6958944256,4.72,4.12,3.71,115302400,486518784,5000,15.09,48.67,28.55,365641728
2026-06-01T07:08:48Z,98.50,1342185472,6989799424,4.72,4.12,3.71,119205888,481792000,5000,18.71,37.13,27.54,370720768
2026-06-01T07:08:52Z,99.18,1575469056,6756515840,4.67,4.11,3.71,112701440,725258240,5000,7.24,45.07,33.88,361148416
2026-06-01T07:08:55Z,99.12,1695870976,6636113920,5.01,4.20,3.74,113917952,769040384,5000,13.64,48.97,30.79,375062528
2026-06-01T07:08:59Z,98.38,1627189248,6704795648,5.01,4.20,3.74,111525888,772993024,5000,17.33,36.56,27.02,395841536
2026-06-01T07:09:03Z,99.24,1686708224,6645276672,5.17,4.24,3.76,115998720,769081344,5029,17.45,44.25,26.55,398856192
2026-06-01T07:09:07Z,98.20,1698357248,6633627648,5.08,4.24,3.76,119955456,769708032,5011,18.23,38.38,28.88,400830464
2026-06-01T07:09:09Z,98.61,1672032256,6659952640,5.31,4.30,3.78,120606720,769150976,5000,17.99,36.40,27.20,403595264
2026-06-01T07:09:13Z,98.54,1687977984,6644006912,5.31,4.30,3.78,113782784,769568768,5011,18.25,40.69,31.39,403607552
2026-06-01T07:09:17Z,97.84,1662431232,6669553664,5.29,4.31,3.79,112078848,770494464,5018,17.77,38.95,30.14,404381696
2026-06-01T07:09:19Z,98.09,1241849856,7090135040,5.29,4.31,3.79,121802752,764063744,0,18.60,36.94,0,0
