timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T07:14:25Z,21.81,440602624,7891382272,2.78,3.89,3.79,8273920,155955200,4611,0,0.31,0,145240064
2026-06-01T07:14:29Z,86.74,1359667200,6972317696,2.78,3.89,3.79,40009728,481763328,10016,1.30,44.35,47.83,514908160
2026-06-01T07:14:33Z,99.23,1906450432,6425534464,2.80,3.87,3.78,133722112,716632064,10000,9.07,48.28,24.78,587862016
2026-06-01T07:14:35Z,99.08,2179252224,6152732672,2.89,3.87,3.78,169316352,889171968,10000,12.82,50.38,27.79,634191872
2026-06-01T07:14:38Z,98.43,2082320384,6249664512,2.89,3.87,3.78,170708992,769404928,10000,9.04,40.00,35.65,691642368
2026-06-01T07:14:42Z,98.99,2407870464,5924114432,3.14,3.91,3.79,170713088,1235607552,10001,3.72,52.03,29.22,657088512
2026-06-01T07:14:46Z,99.86,2749337600,5582647296,3.53,3.98,3.82,190259200,1431592960,10000,8.62,50.07,22.67,706560000
2026-06-01T07:14:50Z,99.75,2797744128,5534240768,3.53,3.98,3.82,209924096,1415602176,10066,17.73,43.47,29.19,707964928
2026-06-01T07:14:54Z,98.85,2791329792,5540655104,3.73,4.01,3.83,214073344,1420718080,10001,17.68,41.91,31.57,709423104
2026-06-01T07:14:57Z,97.99,2782326784,5549658112,3.99,4.06,3.85,210399232,1415213056,10001,16.26,32.37,25.04,711069696
2026-06-01T07:15:00Z,98.58,2840698880,5491286016,4.47,4.16,3.88,210673664,1427546112,10000,17.69,39.18,32.23,711069696
2026-06-01T07:15:04Z,97.84,2861920256,5470064640,4.47,4.16,3.88,224628736,1422127104,10000,18.67,39.35,30.40,760692736
2026-06-01T07:15:07Z,98.24,2323677184,6008307712,4.92,4.26,3.91,200982528,1411813376,0,17.31,38.64,0,0
2026-06-01T07:15:09Z,60.78,1327546368,7004438528,4.92,4.26,3.91,200982528,712736768,0,6.24,15.51,0,0
