timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,proxy_pss_bytes,proxy_private_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-05T07:18:23Z,23.65,720302080,7612006400,0.19,1.70,2.01,30998528,117215232,105402368,100171776,4339,0,12.87,25.45,312991744
2026-06-05T07:18:30Z,99.35,939413504,7392894976,0.74,1.78,2.03,94363648,130912256,119407616,113487872,4023,14.38,41.27,38.56,368836608
2026-06-05T07:18:34Z,99.56,930676736,7401631744,1.48,1.92,2.08,84582400,178335744,166460416,161169408,5000,15.59,34.55,29.87,341209088
2026-06-05T07:18:40Z,99.54,1015775232,7316533248,1.92,2.01,2.10,89501696,178335744,166461440,161169408,5094,18.45,33.10,39.22,396697600
2026-06-05T07:18:45Z,99.64,966787072,7365521408,2.09,2.04,2.11,36986880,178335744,166459392,161169408,5000,23.40,29.09,33.88,389382144
2026-06-05T07:18:50Z,98.48,1000325120,7331983360,2.56,2.14,2.14,42655744,178335744,166462464,161169408,5008,20.08,28.92,37.87,391602176
2026-06-05T07:18:55Z,99.29,970919936,7361388544,2.84,2.20,2.16,41926656,178335744,166463488,161169408,5011,20.61,27.88,38.69,395186176
2026-06-05T07:19:00Z,98.79,979419136,7352889344,3.17,2.28,2.19,45203456,178335744,164823040,159440896,0,18.96,27.60,35.59,0
