timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,proxy_pss_bytes,proxy_private_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-05T07:25:33Z,35.15,946675712,7385632768,2.14,2.49,2.37,54067200,137355264,125488128,125964288,6258,0,35.69,46.87,549232640
2026-06-05T07:25:39Z,99.67,1227952128,7104356352,2.61,2.58,2.40,46669824,153313280,141447168,134807552,1500,12.86,33.80,33.55,650448896
2026-06-05T07:25:45Z,99.91,1112862720,7219445760,2.80,2.62,2.42,63074304,152010752,140079104,134807552,6101,13.08,36.58,38.12,585768960
2026-06-05T07:25:50Z,99.92,1240383488,7091924992,3.14,2.69,2.44,56893440,153149440,140081152,134807552,7178,14.69,36.80,36.34,643334144
2026-06-05T07:25:56Z,98.28,1255309312,7076999168,3.44,2.76,2.47,38494208,155385856,145411072,142614528,8080,16.59,25.17,35.08,666820608
2026-06-05T07:26:01Z,99.08,1277145088,7055163392,3.70,2.84,2.50,36712448,159895552,147964928,142692352,8080,16.73,34.75,44.18,691707904
2026-06-05T07:26:05Z,97.93,1311109120,7021199360,3.70,2.84,2.50,37810176,159895552,147961856,142692352,8080,18.05,24.36,35.80,724090880
2026-06-05T07:26:10Z,97.77,1351716864,6980591616,3.72,2.86,2.50,49123328,178995200,167161856,161792000,0,19.64,32.03,44.87,0
