timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,proxy_pss_bytes,proxy_private_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-05T07:27:46Z,38.56,1207615488,7124692992,3.24,2.96,2.57,25427968,413818880,468493312,500576256,10208,0.80,36.97,51.06,554008576
2026-06-05T07:27:51Z,98.70,1908396032,6423912448,3.54,3.02,2.60,178855936,739745792,741185536,740806656,10000,5.39,47.86,21.93,676671488
2026-06-05T07:27:56Z,99.19,2188513280,6143795200,3.66,3.06,2.61,207257600,666128384,670065664,721793024,10013,15.12,45.26,36.49,751153152
2026-06-05T07:28:01Z,99.22,2309181440,6023127040,3.92,3.12,2.64,207818752,961818624,952890368,949530624,10000,2.84,47.50,21.25,726056960
2026-06-05T07:28:07Z,98.59,2346397696,5985910784,3.92,3.12,2.64,219324416,959414272,935624704,953937920,10000,16.53,33.57,24.50,732090368
2026-06-05T07:28:12Z,99.35,2360696832,5971611648,4.16,3.20,2.67,223109120,962260992,948482048,950321152,10000,17.90,41.47,31.45,734068736
2026-06-05T07:28:19Z,99.65,2379309056,5952999424,4.31,3.25,2.68,218644480,940888064,955110400,954662912,10000,18.32,46.68,33.25,751296512
2026-06-05T07:28:23Z,99.85,2367512576,5964795904,4.53,3.31,2.71,222007296,970444800,952801280,927686656,0,16.48,31.27,21.51,0
