timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T18:38:12Z,23.17,783368192,7548616704,3.39,3.77,3.49,63832064,243855360,4065,0.29,8.80,17.60,238514176
2026-06-01T18:38:16Z,93.45,1304694784,7027290112,3.68,3.82,3.51,162021376,459403264,4000,14.46,46.38,20.33,315101184
2026-06-01T18:38:21Z,93.62,1336631296,6995353600,3.94,3.87,3.53,170164224,464302080,4000,29.50,41.23,20.39,310390784
2026-06-01T18:38:26Z,95.56,1543270400,6788714496,4.03,3.89,3.53,155566080,719765504,4000,14.45,44.58,23.43,310915072
2026-06-01T18:38:31Z,95.21,1596473344,6735511552,4.19,3.93,3.55,172818432,724242432,4000,29.24,33.43,16.67,312668160
2026-06-01T18:38:35Z,93.27,1593049088,6738935808,4.57,4.01,3.58,173142016,720674816,4000,26.78,37.56,17.89,321216512
2026-06-01T18:38:39Z,93.07,1607397376,6724587520,4.61,4.03,3.59,168767488,725057536,4000,27.60,33.49,16.97,321478656
2026-06-01T18:38:44Z,92.79,1618493440,6713491456,4.64,4.05,3.59,169926656,725901312,4000,26.68,35.15,17.70,331825152
2026-06-01T18:38:48Z,92.68,1619427328,6712557568,4.64,4.05,3.59,171646976,735850496,4000,27.72,32.43,14.64,333537280
2026-06-01T18:38:52Z,93.69,1618231296,6713753600,4.83,4.10,3.61,172228608,732721152,0,29.28,38.69,17.91,0
