timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T08:53:14Z,0.50,366018560,7965966336,2.54,3.54,3.44,33980416,37978112,0
2026-05-31T08:53:15Z,2.91,367566848,7964418048,2.33,3.48,3.43,33931264,37957632,0
2026-05-31T08:53:17Z,90.64,710115328,7621869568,2.33,3.48,3.43,36409344,129249280,0
2026-05-31T08:53:18Z,99.06,915169280,7416815616,2.33,3.48,3.43,81072128,186109952,0
2026-05-31T08:53:19Z,100.00,1142521856,7189463040,2.33,3.48,3.43,89219072,221782016,0
2026-05-31T08:53:20Z,100.00,1234223104,7097761792,3.03,3.60,3.47,109502464,223875072,0
2026-05-31T08:53:21Z,99.04,1368088576,6963896320,3.03,3.60,3.47,119881728,223862784,0
2026-05-31T08:53:22Z,100.00,1325686784,7006298112,3.03,3.60,3.47,119853056,223465472,0
2026-05-31T08:53:23Z,100.00,1365352448,6966632448,3.03,3.60,3.47,105512960,223539200,0
2026-05-31T08:53:24Z,99.53,1404592128,6927392768,3.03,3.60,3.47,72916992,223502336,0
2026-05-31T08:53:25Z,100.00,1447862272,6884122624,3.83,3.76,3.52,73138176,223436800,0
2026-05-31T08:53:26Z,100.00,1517019136,6814965760,3.83,3.76,3.52,73129984,223510528,0
2026-05-31T08:53:27Z,99.53,1622155264,6709829632,3.83,3.76,3.52,77475840,233893888,0
2026-05-31T08:53:28Z,100.00,1742524416,6589460480,3.83,3.76,3.52,107290624,235442176,0
2026-05-31T08:53:29Z,100.00,1763082240,6568902656,3.83,3.76,3.52,110358528,243322880,0
2026-05-31T08:53:30Z,100.00,1853886464,6478098432,3.84,3.76,3.52,97591296,254373888,0
2026-05-31T08:53:31Z,100.00,1949265920,6382718976,3.84,3.76,3.52,83177472,269516800,0
2026-05-31T08:53:32Z,100.00,1961050112,6370934784,3.84,3.76,3.52,75362304,275075072,0
2026-05-31T08:53:34Z,99.54,1972805632,6359179264,3.84,3.76,3.52,75313152,275066880,0
2026-05-31T08:53:35Z,100.00,2039070720,6292914176,4.57,3.92,3.57,70664192,279019520,0
2026-05-31T08:53:36Z,100.00,2039115776,6292869120,4.57,3.92,3.57,70320128,280395776,0
2026-05-31T08:53:37Z,100.00,2041303040,6290681856,4.57,3.92,3.57,70352896,280432640,0
2026-05-31T08:53:38Z,99.52,2066665472,6265319424,4.57,3.92,3.57,99057664,280403968,0
2026-05-31T08:53:39Z,100.00,2102083584,6229901312,4.57,3.92,3.57,97533952,281010176,0
2026-05-31T08:53:40Z,100.00,2101919744,6230065152,4.45,3.90,3.57,77180928,280637440,0
2026-05-31T08:53:41Z,100.00,2099818496,6232166400,4.45,3.90,3.57,77160448,280666112,0
2026-05-31T08:53:42Z,99.53,856772608,7475212288,4.45,3.90,3.57,99155968,280694784,0
2026-05-31T08:53:43Z,50.49,766898176,7565086720,4.45,3.90,3.57,101117952,279588864,0
2026-05-31T08:53:44Z,43.96,758575104,7573409792,4.45,3.90,3.57,101142528,279527424,0
