timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T06:50:14Z,52.62,486793216,7845191680,4.51,4.23,3.47,130781184,151089152,2007,18.77,14.77,0,130076672
2026-06-01T06:50:17Z,90.47,914145280,7417839616,4.79,4.30,3.49,231825408,273657856,2000,21.56,40.94,19.84,166133760
2026-06-01T06:50:20Z,83.36,913334272,7418650624,5.05,4.36,3.52,224182272,284708864,2000,22.63,31.11,12.15,166830080
2026-06-01T06:50:23Z,78.89,920571904,7411412992,5.05,4.36,3.52,222928896,284655616,1469,19.26,33.78,13.85,172834816
2026-06-01T06:50:26Z,90.11,984518656,7347466240,5.04,4.37,3.52,200355840,387031040,2000,14.64,47.34,21.10,172732416
2026-06-01T06:50:29Z,85.07,1004740608,7327244288,5.04,4.38,3.53,211980288,386801664,2000,20.23,31.84,13.27,173699072
2026-06-01T06:50:32Z,78.42,1002942464,7329042432,5.04,4.38,3.53,212246528,385794048,2000,18.48,28.88,10.56,171798528
2026-06-01T06:50:35Z,77.76,1011179520,7320805376,5.36,4.46,3.56,211521536,388321280,2000,18.93,33.27,13.79,173223936
2026-06-01T06:50:38Z,79.43,1017667584,7314317312,5.36,4.46,3.56,211472384,391487488,2000,20.07,31.94,11.87,175562752
2026-06-01T06:50:41Z,77.14,1013014528,7318970368,5.65,4.53,3.59,212369408,383471616,2001,19.37,31.94,12.39,178450432
2026-06-01T06:50:44Z,79.72,1025343488,7306641408,5.65,4.53,3.59,212709376,384339968,2000,19.41,30.59,10.66,179503104
2026-06-01T06:50:47Z,80.54,1026519040,7305465856,5.84,4.59,3.61,212971520,389959680,2003,20.81,34.90,14.93,179499008
2026-06-01T06:50:49Z,77.86,1032503296,7299481600,5.85,4.61,3.63,212647936,392224768,2000,19.51,30.05,12.30,179843072
2026-06-01T06:50:52Z,78.50,1027047424,7304937472,5.85,4.61,3.63,212852736,386924544,2000,19.06,30.42,11.54,180604928
2026-06-01T06:50:54Z,77.20,607318016,7724666880,5.78,4.62,3.64,197783552,162906112,0,19.00,28.32,0,0
