timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T06:45:38Z,16.61,502272000,7829712896,1.69,3.44,3.00,57602048,100655104,500,0.35,0.35,0,50466816
2026-06-01T06:45:40Z,77.78,619831296,7712153600,2.35,3.55,3.04,156139520,128827392,500,18.87,32.49,16.14,61366272
2026-06-01T06:45:43Z,85.76,617644032,7714340864,2.81,3.62,3.06,154071040,130195456,500,24.48,34.03,12.85,61435904
2026-06-01T06:45:46Z,86.62,620158976,7711825920,2.81,3.62,3.06,153387008,131829760,500,22.07,37.46,14.21,63561728
2026-06-01T06:45:49Z,88.49,649515008,7682469888,3.30,3.71,3.10,153538560,165777408,500,19.96,37.95,15.29,59392000
2026-06-01T06:45:53Z,85.79,647696384,7684288512,3.30,3.71,3.10,153686016,166244352,500,23.14,37.52,15.37,60223488
2026-06-01T06:45:56Z,89.36,647729152,7684255744,3.76,3.80,3.13,153522176,165736448,500,22.16,37.46,14.29,61861888
2026-06-01T06:45:59Z,85.77,651280384,7680704512,3.78,3.80,3.13,153354240,165355520,500,22.63,36.31,15.15,62738432
2026-06-01T06:46:02Z,86.79,649273344,7682711552,3.78,3.80,3.13,152985600,165494784,500,21.43,35.54,13.57,60432384
2026-06-01T06:46:05Z,85.86,651816960,7680167936,3.80,3.81,3.14,154099712,165863424,500,22.41,37.59,14.48,62136320
2026-06-01T06:46:08Z,85.50,649019392,7682965504,3.80,3.81,3.14,153702400,165994496,500,22.00,33.17,13.67,64126976
2026-06-01T06:46:11Z,83.72,656531456,7675453440,3.97,3.84,3.15,153509888,166608896,500,21.59,36.05,12.96,64176128
2026-06-01T06:46:14Z,83.98,653385728,7678599168,4.05,3.86,3.16,154152960,165920768,500,21.20,34.95,13.92,64270336
2026-06-01T06:46:17Z,85.88,653864960,7678119936,4.05,3.86,3.16,154005504,166789120,0,22.62,37.41,15.65,65265664
2026-06-01T06:46:19Z,63.91,586502144,7745482752,3.73,3.80,3.15,131018752,163229696,0,14.37,17.74,0,0
