timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T11:35:53Z,1.00,387633152,7944351744,4.51,2.79,1.18,37003264,68005888,0
2026-05-31T11:35:54Z,3.40,389230592,7942754304,4.51,2.79,1.18,37007360,68042752,0
2026-05-31T11:35:55Z,72.55,674332672,7657652224,4.51,2.79,1.18,37052416,188092416,0
2026-05-31T11:35:56Z,80.79,760225792,7571759104,4.51,2.79,1.18,57573376,235876352,0
2026-05-31T11:35:57Z,92.31,783867904,7548116992,4.51,2.79,1.18,62824448,238866432,0
2026-05-31T11:35:58Z,92.75,783568896,7548416000,4.39,2.79,1.19,63369216,237477888,0
2026-05-31T11:35:59Z,93.24,783609856,7548375040,4.39,2.79,1.19,63033344,237457408,0
2026-05-31T11:36:00Z,94.09,783441920,7548542976,4.39,2.79,1.19,62750720,237875200,0
2026-05-31T11:36:01Z,93.30,792027136,7539957760,4.39,2.79,1.19,62783488,237465600,0
2026-05-31T11:36:02Z,90.15,798134272,7533850624,4.76,2.89,1.23,63168512,238075904,0
2026-05-31T11:36:03Z,91.26,796786688,7535198208,4.76,2.89,1.23,63737856,234459136,0
2026-05-31T11:36:04Z,91.79,826208256,7505776640,4.76,2.89,1.23,62476288,263233536,0
2026-05-31T11:36:05Z,76.33,874463232,7457521664,4.76,2.89,1.23,62390272,310575104,0
2026-05-31T11:36:06Z,85.44,921587712,7410397184,4.76,2.89,1.23,62914560,379949056,0
2026-05-31T11:36:07Z,93.30,937189376,7394795520,4.70,2.91,1.25,63119360,382226432,0
2026-05-31T11:36:09Z,90.69,938233856,7393751040,4.70,2.91,1.25,62656512,379703296,0
2026-05-31T11:36:10Z,90.55,935768064,7396216832,4.70,2.91,1.25,63176704,379506688,0
2026-05-31T11:36:11Z,90.64,942821376,7389163520,4.70,2.91,1.25,62918656,379494400,0
2026-05-31T11:36:12Z,90.24,948604928,7383379968,4.70,2.91,1.25,63426560,380891136,0
2026-05-31T11:36:13Z,89.81,945983488,7386001408,4.80,2.96,1.27,63746048,380485632,0
2026-05-31T11:36:14Z,93.56,946495488,7385489408,4.80,2.96,1.27,63045632,379518976,0
2026-05-31T11:36:15Z,90.59,947650560,7384334336,4.80,2.96,1.27,63836160,380735488,0
2026-05-31T11:36:16Z,94.29,945405952,7386578944,4.80,2.96,1.27,62853120,379838464,0
2026-05-31T11:36:17Z,93.36,947499008,7384485888,4.80,2.96,1.27,63086592,380235776,0
2026-05-31T11:36:18Z,91.04,948985856,7382999040,5.06,3.05,1.31,63545344,380485632,0
2026-05-31T11:36:19Z,91.83,951033856,7380951040,5.06,3.05,1.31,63098880,379879424,0
2026-05-31T11:36:20Z,91.39,955727872,7376257024,5.06,3.05,1.31,63188992,380952576,0
2026-05-31T11:36:21Z,91.75,953966592,7378018304,5.06,3.05,1.31,63868928,380534784,0
2026-05-31T11:36:22Z,93.27,954478592,7377506304,5.06,3.05,1.31,63213568,380542976,0
2026-05-31T11:36:23Z,93.30,956203008,7375781888,4.89,3.05,1.32,64012288,381534208,0
2026-05-31T11:36:24Z,91.30,957460480,7374524416,4.89,3.05,1.32,63279104,380067840,0
2026-05-31T11:36:25Z,90.78,957190144,7374794752,4.89,3.05,1.32,63463424,380829696,0
2026-05-31T11:36:26Z,92.16,958963712,7373021184,4.89,3.05,1.32,63770624,380690432,0
2026-05-31T11:36:27Z,91.75,957497344,7374487552,4.89,3.05,1.32,63680512,379166720,0
2026-05-31T11:36:28Z,92.08,965267456,7366717440,5.38,3.18,1.37,65269760,380248064,0
2026-05-31T11:36:29Z,91.98,963477504,7368507392,5.38,3.18,1.37,64274432,380145664,0
2026-05-31T11:36:30Z,92.72,963555328,7368429568,5.38,3.18,1.37,63873024,379588608,0
2026-05-31T11:36:31Z,92.34,962359296,7369625600,5.38,3.18,1.37,63877120,380514304,0
2026-05-31T11:36:32Z,92.20,964018176,7367966720,5.11,3.16,1.38,63721472,381722624,0
2026-05-31T11:36:33Z,91.26,963567616,7368417280,5.11,3.16,1.38,63991808,378224640,0
2026-05-31T11:36:34Z,89.81,752566272,7579418624,5.11,3.16,1.38,64139264,380149760,0
2026-05-31T11:36:36Z,4.93,735264768,7596720128,5.11,3.16,1.38,64139264,379752448,0
2026-05-31T11:36:37Z,3.41,737607680,7594377216,5.11,3.16,1.38,64151552,379756544,0
