timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T11:46:02Z,0.00,488701952,7843282944,4.37,4.04,2.64,34328576,54960128,0
2026-05-31T11:46:03Z,2.45,490487808,7841497088,4.02,3.97,2.63,34250752,55005184,0
2026-05-31T11:46:04Z,92.08,846774272,7485210624,4.02,3.97,2.63,36450304,111775744,0
2026-05-31T11:46:06Z,98.59,954630144,7377354752,4.02,3.97,2.63,37859328,156082176,0
2026-05-31T11:46:07Z,100.00,1021427712,7310557184,4.02,3.97,2.63,40599552,194969600,0
2026-05-31T11:46:08Z,99.02,1282465792,7049519104,4.02,3.97,2.63,106037248,345034752,0
2026-05-31T11:46:09Z,100.00,1420431360,6911553536,4.10,3.99,2.64,118079488,447193088,0
2026-05-31T11:46:10Z,100.00,1526239232,6805745664,4.10,3.99,2.64,133980160,482451456,0
2026-05-31T11:46:11Z,99.52,1763835904,6568148992,4.10,3.99,2.64,153284608,607358976,0
2026-05-31T11:46:12Z,99.53,1869963264,6462021632,4.10,3.99,2.64,168554496,631472128,0
2026-05-31T11:46:13Z,100.00,1946693632,6385291264,3.93,3.96,2.64,174575616,683220992,0
2026-05-31T11:46:14Z,95.69,2015334400,6316650496,3.93,3.96,2.64,178487296,720576512,0
2026-05-31T11:46:15Z,100.00,2118721536,6213263360,3.93,3.96,2.64,180035584,781504512,0
2026-05-31T11:46:16Z,100.00,2209173504,6122811392,3.93,3.96,2.64,203960320,841912320,0
2026-05-31T11:46:17Z,99.52,2225307648,6106677248,3.93,3.96,2.64,204107776,841617408,0
2026-05-31T11:46:18Z,100.00,2265071616,6066913280,3.94,3.96,2.64,204099584,880365568,0
2026-05-31T11:46:19Z,99.52,2254761984,6077222912,3.94,3.96,2.64,204091392,925773824,0
2026-05-31T11:46:20Z,100.00,2240446464,6091538432,3.94,3.96,2.64,204128256,949624832,0
2026-05-31T11:46:21Z,99.05,2237014016,6094970880,3.94,3.96,2.64,204300288,950071296,0
2026-05-31T11:46:22Z,100.00,2235551744,6096433152,3.94,3.96,2.64,204697600,948314112,0
2026-05-31T11:46:23Z,100.00,2268418048,6063566848,3.94,3.96,2.65,205455360,952369152,0
2026-05-31T11:46:24Z,100.00,2287882240,6044102656,3.94,3.96,2.65,205844480,952545280,0
2026-05-31T11:46:25Z,100.00,2292244480,6039740416,3.94,3.96,2.65,205860864,952659968,0
2026-05-31T11:46:26Z,100.00,2321518592,6010466304,3.94,3.96,2.65,214142976,948482048,0
2026-05-31T11:46:27Z,100.00,2315862016,6016122880,3.94,3.96,2.65,214347776,948490240,0
2026-05-31T11:46:28Z,100.00,2319482880,6012502016,3.95,3.96,2.66,233852928,942780416,0
2026-05-31T11:46:30Z,99.03,2282221568,6049763328,3.95,3.96,2.66,248598528,884076544,0
2026-05-31T11:46:31Z,98.15,2156691456,6175293440,3.95,3.96,2.66,248856576,884084736,0
2026-05-31T11:46:32Z,100.00,2146099200,6185885696,3.95,3.96,2.66,253149184,884117504,0
2026-05-31T11:46:33Z,95.63,2232643584,6099341312,3.95,3.96,2.66,253661184,960405504,0
2026-05-31T11:46:34Z,99.07,2333880320,5998104576,3.95,3.96,2.66,254468096,1054638080,0
2026-05-31T11:46:35Z,98.06,2384711680,5947273216,3.95,3.96,2.66,255377408,1107623936,0
2026-05-31T11:46:36Z,99.51,2391564288,5940420608,3.95,3.96,2.66,255733760,1112879104,0
2026-05-31T11:46:37Z,92.72,2412916736,5919068160,3.95,3.96,2.66,264736768,1122353152,0
2026-05-31T11:46:38Z,100.00,2459926528,5872058368,4.04,3.98,2.68,287232000,1107214336,0
2026-05-31T11:46:39Z,98.08,2425069568,5906915328,4.04,3.98,2.68,289542144,1062739968,0
2026-05-31T11:46:40Z,98.10,2419273728,5912711168,4.04,3.98,2.68,289828864,1062936576,0
2026-05-31T11:46:41Z,97.12,2422939648,5909045248,4.04,3.98,2.68,290611200,1061818368,0
2026-05-31T11:46:42Z,98.08,2444288000,5887696896,4.04,3.98,2.68,304033792,1066254336,0
2026-05-31T11:46:43Z,96.67,2379399168,5952585728,4.43,4.06,2.71,308457472,999530496,0
2026-05-31T11:46:44Z,100.00,2380201984,5951782912,4.43,4.06,2.71,305618944,996089856,0
2026-05-31T11:46:45Z,99.52,2400731136,5931253760,4.43,4.06,2.71,307089408,995110912,0
2026-05-31T11:46:46Z,100.00,2412572672,5919412224,4.43,4.06,2.71,308457472,993173504,0
2026-05-31T11:46:47Z,100.00,2424696832,5907288064,4.43,4.06,2.71,314191872,995188736,0
2026-05-31T11:46:48Z,93.14,2428256256,5903728640,4.72,4.13,2.74,310587392,995368960,0
2026-05-31T11:46:49Z,83.41,1658146816,6673838080,4.72,4.13,2.74,310677504,1005015040,0
2026-05-31T11:46:50Z,1.47,1660006400,6671978496,4.72,4.13,2.74,310616064,1005010944,0
