timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T11:53:56Z,1.49,403279872,7928705024,2.88,3.40,2.91,11755520,33726464,0
2026-05-31T11:53:57Z,2.91,403816448,7928168448,2.88,3.40,2.91,11776000,33787904,0
2026-05-31T11:53:58Z,88.06,908390400,7423594496,2.88,3.40,2.91,14553088,110174208,0
2026-05-31T11:53:59Z,100.00,1131352064,7200632832,3.05,3.43,2.93,30515200,173690880,0
2026-05-31T11:54:00Z,100.00,1444163584,6887821312,3.05,3.43,2.93,39620608,252825600,0
2026-05-31T11:54:01Z,99.52,1611706368,6720278528,3.05,3.43,2.93,48484352,349335552,0
2026-05-31T11:54:02Z,100.00,1872543744,6459441152,3.05,3.43,2.93,101117952,391118848,0
2026-05-31T11:54:03Z,100.00,1991528448,6340456448,3.36,3.49,2.95,116969472,399380480,0
2026-05-31T11:54:04Z,100.00,2118868992,6213115904,3.36,3.49,2.95,130154496,399998976,0
2026-05-31T11:54:05Z,100.00,2346246144,5985738752,3.36,3.49,2.95,128163840,400080896,0
2026-05-31T11:54:06Z,99.53,2416402432,5915582464,3.36,3.49,2.95,111276032,400961536,0
2026-05-31T11:54:08Z,100.00,2477522944,5854461952,3.36,3.49,2.95,109867008,400977920,0
2026-05-31T11:54:09Z,100.00,2572599296,5759385600,3.41,3.50,2.95,109871104,405188608,0
2026-05-31T11:54:10Z,100.00,2704859136,5627125760,3.41,3.50,2.95,109957120,405241856,0
2026-05-31T11:54:11Z,100.00,2737229824,5594755072,3.41,3.50,2.95,109998080,405241856,0
2026-05-31T11:54:12Z,100.00,2676449280,5655535616,3.41,3.50,2.95,108273664,400936960,0
2026-05-31T11:54:13Z,99.52,2611191808,5720793088,3.41,3.50,2.95,109928448,397664256,0
2026-05-31T11:54:14Z,100.00,2622951424,5709033472,3.38,3.49,2.95,97091584,395309056,0
2026-05-31T11:54:15Z,100.00,2649567232,5682417664,3.38,3.49,2.95,45481984,395231232,0
2026-05-31T11:54:16Z,100.00,2675687424,5656297472,3.38,3.49,2.95,42627072,395177984,0
2026-05-31T11:54:17Z,100.00,2700529664,5631455232,3.38,3.49,2.95,54878208,395276288,0
2026-05-31T11:54:18Z,100.00,2700029952,5631954944,3.38,3.49,2.95,102158336,395284480,0
2026-05-31T11:54:19Z,100.00,2752671744,5579313152,3.51,3.52,2.97,104988672,395259904,0
2026-05-31T11:54:20Z,100.00,2833969152,5498015744,3.51,3.52,2.97,114114560,395259904,0
2026-05-31T11:54:21Z,100.00,2865901568,5466083328,3.51,3.52,2.97,114253824,395280384,0
