timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T11:34:03Z,0.50,370397184,7961587712,3.15,1.59,0.63,34291712,33685504,0
2026-05-31T11:34:04Z,1.97,370909184,7961075712,3.15,1.59,0.63,34295808,33689600,0
2026-05-31T11:34:05Z,87.92,601890816,7730094080,3.15,1.59,0.63,54722560,69345280,0
2026-05-31T11:34:06Z,100.00,802676736,7529308160,3.15,1.59,0.63,59072512,104042496,0
2026-05-31T11:34:07Z,100.00,911241216,7420743680,3.15,1.59,0.63,61485056,121970688,0
2026-05-31T11:34:08Z,100.00,989237248,7342747648,3.78,1.75,0.68,61845504,134320128,0
2026-05-31T11:34:09Z,100.00,1084608512,7247376384,3.78,1.75,0.68,62160896,164315136,0
2026-05-31T11:34:10Z,98.60,1128271872,7203713024,3.78,1.75,0.68,84836352,167645184,0
2026-05-31T11:34:11Z,99.05,1170227200,7161757696,3.78,1.75,0.68,91607040,166273024,0
2026-05-31T11:34:12Z,99.06,1174114304,7157870592,4.44,1.92,0.74,72028160,169574400,0
2026-05-31T11:34:14Z,97.66,1178529792,7153455104,4.44,1.92,0.74,92102656,172335104,0
2026-05-31T11:34:15Z,99.06,1121456128,7210528768,4.44,1.92,0.74,88436736,169070592,0
2026-05-31T11:34:16Z,100.00,1060917248,7271067648,4.44,1.92,0.74,75235328,169074688,0
2026-05-31T11:34:17Z,100.00,1059368960,7272615936,4.44,1.92,0.74,75882496,169099264,0
2026-05-31T11:34:18Z,100.00,995713024,7336271872,4.72,2.02,0.78,76111872,172236800,0
2026-05-31T11:34:19Z,100.00,1024884736,7307100160,4.72,2.02,0.78,68386816,172142592,0
2026-05-31T11:34:20Z,99.05,1063993344,7267991552,4.72,2.02,0.78,88719360,172167168,0
2026-05-31T11:34:21Z,99.04,1077141504,7254843392,4.72,2.02,0.78,85909504,172212224,0
2026-05-31T11:34:22Z,100.00,1086185472,7245799424,4.72,2.02,0.78,91811840,172167168,0
2026-05-31T11:34:23Z,99.52,1095090176,7236894720,4.82,2.09,0.81,80195584,172081152,0
2026-05-31T11:34:24Z,100.00,1090207744,7241777152,4.82,2.09,0.81,68743168,172146688,0
2026-05-31T11:34:25Z,97.64,1079013376,7252971520,4.82,2.09,0.81,69009408,172175360,0
2026-05-31T11:34:26Z,95.19,1083428864,7248556032,4.82,2.09,0.81,68444160,170172416,0
2026-05-31T11:34:27Z,97.56,1082351616,7249633280,4.82,2.09,0.81,68128768,172142592,0
2026-05-31T11:34:28Z,93.78,1085927424,7246057472,4.60,2.09,0.82,69685248,172126208,0
2026-05-31T11:34:29Z,95.19,1112522752,7219462144,4.60,2.09,0.82,96829440,172142592,0
2026-05-31T11:34:30Z,98.12,1111453696,7220531200,4.60,2.09,0.82,74760192,172163072,0
2026-05-31T11:34:31Z,97.03,1110544384,7221440512,4.60,2.09,0.82,74493952,172138496,0
2026-05-31T11:34:32Z,96.60,1094840320,7237144576,4.71,2.15,0.85,80510976,172220416,0
2026-05-31T11:34:34Z,94.15,1097498624,7234486272,4.71,2.15,0.85,71032832,172167168,0
2026-05-31T11:34:35Z,96.26,1086214144,7245770752,4.71,2.15,0.85,69939200,172122112,0
2026-05-31T11:34:36Z,99.53,1107685376,7224299520,4.71,2.15,0.85,89665536,172167168,0
2026-05-31T11:34:37Z,97.16,1106157568,7225827328,4.71,2.15,0.85,89812992,172179456,0
2026-05-31T11:34:38Z,95.28,1093652480,7238332416,4.97,2.25,0.88,72507392,172171264,0
2026-05-31T11:34:39Z,96.60,1095069696,7236915200,4.97,2.25,0.88,72114176,172175360,0
2026-05-31T11:34:40Z,95.22,1093574656,7238410240,4.97,2.25,0.88,71045120,172142592,0
2026-05-31T11:34:41Z,99.05,1095802880,7236182016,4.97,2.25,0.88,70590464,172113920,0
2026-05-31T11:34:42Z,97.17,1087868928,7244115968,4.97,2.25,0.88,69275648,172167168,0
2026-05-31T11:34:43Z,97.61,1088208896,7243776000,5.54,2.41,0.94,71090176,172113920,0
2026-05-31T11:34:44Z,93.78,1110712320,7221272576,5.54,2.41,0.94,93483008,172183552,0
2026-05-31T11:34:45Z,38.94,585027584,7746957312,5.54,2.41,0.94,92315648,171905024,0
2026-05-31T11:34:46Z,2.43,586878976,7745105920,5.54,2.41,0.94,92389376,171880448,0
