timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T05:26:57Z,41.02,781221888,7550763008,2.70,3.47,3.27,22253568,141500416,2500,0,29.76,32.71,206090240
2026-06-02T05:27:00Z,98.76,805335040,7526649856,2.88,3.50,3.28,33980416,141918208,2500,15.82,32.09,32.20,220848128
2026-06-02T05:27:04Z,98.69,828239872,7503745024,3.21,3.55,3.30,40001536,143675392,2500,19.58,36.53,38.11,172675072
2026-06-02T05:27:08Z,98.65,809811968,7522172928,3.21,3.55,3.30,40013824,146665472,2500,12.97,37.97,34.59,211382272
2026-06-02T05:27:12Z,99.74,822124544,7509860352,3.60,3.63,3.33,40615936,146669568,2500,18.21,29.74,31.41,217063424
2026-06-02T05:27:17Z,99.63,823525376,7508459520,3.87,3.68,3.35,40615936,146669568,2500,18.62,36.62,42.29,221650944
2026-06-02T05:27:20Z,99.08,820772864,7511212032,3.96,3.71,3.35,38969344,146669568,2500,18.47,31.12,29.69,221409280
2026-06-02T05:27:24Z,99.21,825548800,7506436096,3.96,3.71,3.35,40636416,146673664,2500,19.06,26.46,28.98,224878592
2026-06-02T05:27:28Z,99.44,845000704,7486984192,4.12,3.74,3.37,40636416,146673664,2500,18.26,29.78,33.85,225546240
2026-06-02T05:27:33Z,99.11,832376832,7499608064,4.35,3.80,3.39,50077696,146677760,2501,18.23,36.71,39.11,228163584
