timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T05:55:18Z,41.32,1163862016,7168122880,3.23,3.26,3.30,9146368,197656576,15000,0,39.21,43.42,645898240
2026-06-02T05:55:22Z,99.77,1826615296,6505369600,3.21,3.26,3.29,50757632,496209920,15000,1.13,55.92,25.25,785559552
2026-06-02T05:55:26Z,98.75,2231971840,6100013056,3.36,3.29,3.30,117870592,783568896,15000,2.01,67.63,19.20,817889280
2026-06-02T05:55:29Z,68.29,2257846272,6074138624,3.36,3.29,3.30,117870592,783568896,15000,4.27,12.80,1.22,817889280
2026-06-02T05:55:32Z,37.48,2254237696,6077747200,3.25,3.27,3.30,117870592,783568896,15000,0,1.95,0,817889280
2026-06-02T05:55:34Z,35.41,2253946880,6078038016,3.25,3.27,3.30,117944320,783568896,15000,0,0,0,817889280
2026-06-02T05:55:37Z,32.87,2282467328,6049517568,3.07,3.23,3.28,117944320,783568896,15000,0,0,0,817889280
2026-06-02T05:55:39Z,31.86,2312196096,6019788800,3.07,3.23,3.28,117944320,783568896,15000,0,0.21,0,817889280
2026-06-02T05:55:42Z,33.40,2343788544,5988196352,2.90,3.19,3.27,117948416,783568896,15000,0,0,0,817889280
2026-06-02T05:55:45Z,33.27,2344742912,5987241984,2.90,3.19,3.27,117956608,783568896,15000,0,0.20,0,817889280
2026-06-02T05:55:48Z,38.10,2302513152,6029471744,2.75,3.16,3.26,117956608,783568896,15000,0,0,0,817889280
2026-06-02T05:55:50Z,35.88,2296942592,6035042304,2.61,3.12,3.25,117964800,783568896,15000,0,0.18,0,817889280
2026-06-02T05:55:53Z,35.56,2286796800,6045188096,2.61,3.12,3.25,117964800,783568896,15000,0,0.18,0,817889280
2026-06-02T05:55:56Z,35.26,2282868736,6049116160,2.40,3.07,3.23,117972992,783568896,15000,0,0,0,817889280
2026-06-02T05:55:58Z,34.35,2283651072,6048333824,2.40,3.07,3.23,117972992,783568896,15000,0,0,0,817889280
2026-06-02T05:56:00Z,30.00,2269159424,6062825472,2.21,3.02,3.21,117972992,783568896,15000,0,0.23,0,817889280
2026-06-02T05:56:02Z,26.51,2308341760,6023643136,2.21,3.02,3.21,117972992,783568896,15000,0,0.26,0,817889280
2026-06-02T05:56:05Z,29.82,2351640576,5980344320,2.03,2.97,3.19,117972992,783568896,15000,0,0,0,817889280
2026-06-02T05:56:08Z,33.06,2343829504,5988155392,2.03,2.97,3.19,117972992,783568896,15000,0,0,0,817889280
2026-06-02T05:56:10Z,38.47,2303250432,6028734464,1.95,2.93,3.18,117972992,783568896,15000,0,0.16,0,817889280
2026-06-02T05:56:13Z,28.96,2289721344,6042263552,1.95,2.93,3.18,117972992,783568896,15000,0,0,0,817889280
2026-06-02T05:56:15Z,33.90,2249347072,6082637824,1.87,2.90,3.17,117972992,783572992,12449,0,0.19,0.38,817905664
2026-06-02T05:56:18Z,40.80,2240786432,6091198464,1.87,2.90,3.17,117972992,783577088,10910,0.18,5.10,3.46,817905664
2026-06-02T05:56:20Z,33.20,2247409664,6084575232,1.80,2.87,3.16,117972992,783577088,10909,0,0.20,0,817905664
2026-06-02T05:56:22Z,28.78,2263920640,6068064256,1.80,2.87,3.16,117972992,783577088,10908,0,0,0,817905664
2026-06-02T05:56:26Z,52.39,2354806784,5977178112,2.22,2.94,3.18,117972992,783753216,15000,0,30.43,35.65,944848896
2026-06-02T05:56:32Z,99.87,2332659712,5999325184,2.44,2.97,3.19,118521856,783757312,15045,0,62.08,32.67,928854016
2026-06-02T05:56:40Z,99.72,2375651328,5956333568,2.57,2.99,3.19,121475072,812761088,15000,0.74,92.19,12.32,977215488
2026-06-02T05:56:44Z,99.87,2458521600,5873463296,2.60,2.99,3.19,137764864,812765184,15000,5.60,53.34,17.82,990019584
2026-06-02T05:56:48Z,99.08,2521702400,5810282496,2.95,3.06,3.21,137994240,816418816,15107,6.66,51.32,19.40,1051738112
2026-06-02T05:56:54Z,98.80,2520854528,5811130368,3.36,3.14,3.24,138072064,816418816,2095,7.06,70.10,31.34,10530816
