timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T06:02:07Z,19.80,1318027264,7013957632,3.23,3.39,3.32,10260480,263901184,17951,0,54.13,72.61,823418880
2026-06-02T06:02:12Z,99.02,1954684928,6377299968,3.45,3.44,3.34,32817152,459374592,20050,0.98,50.05,25.37,1001082880
2026-06-02T06:02:16Z,99.68,2309869568,6022115328,3.45,3.44,3.34,80838656,641433600,20175,1.58,61.45,17.12,1112379392
2026-06-02T06:02:19Z,99.65,2579947520,5752037376,3.65,3.48,3.35,109166592,732188672,20000,3.40,41.38,15.71,1151344640
2026-06-02T06:02:21Z,35.51,2598342656,5733642240,3.36,3.42,3.33,109166592,732188672,20000,0,0.20,0,1151344640
2026-06-02T06:02:24Z,33.59,2600304640,5731680256,3.36,3.42,3.33,109166592,732188672,20000,0,0.39,0,1151344640
2026-06-02T06:02:27Z,32.40,2652905472,5679079424,3.09,3.36,3.32,109170688,732188672,20000,0,0,0,1151344640
2026-06-02T06:02:30Z,36.59,2633228288,5698756608,3.09,3.36,3.32,109174784,732188672,20000,0.17,0.17,0,1151344640
2026-06-02T06:02:32Z,37.19,2572079104,5759905792,2.92,3.32,3.30,109174784,732188672,20000,0,0.17,0,1151344640
2026-06-02T06:02:35Z,34.57,2584969216,5747015680,2.92,3.32,3.30,109174784,732188672,20000,0,0,0,1151344640
2026-06-02T06:02:38Z,34.24,2594304000,5737680896,2.93,3.32,3.30,109174784,732188672,20000,0,0.39,0,1151344640
2026-06-02T06:02:41Z,37.16,2594213888,5737771008,2.69,3.26,3.28,109182976,732188672,20000,0,0,0,1151344640
2026-06-02T06:02:43Z,33.85,2581766144,5750218752,2.69,3.26,3.28,109182976,732188672,20000,0,0.19,0,1151344640
2026-06-02T06:02:46Z,32.80,2605346816,5726638080,2.64,3.24,3.28,109182976,732188672,20000,0,0,0,1151344640
2026-06-02T06:02:49Z,36.27,2630205440,5701779456,2.64,3.24,3.28,109182976,732188672,20000,0,0.18,0,1151344640
2026-06-02T06:02:51Z,34.69,2613493760,5718491136,2.43,3.19,3.26,109182976,732188672,20000,0,0,0,1151344640
2026-06-02T06:02:54Z,34.10,2612158464,5719826432,2.43,3.19,3.26,109182976,732188672,20000,0,0.19,0,1151344640
2026-06-02T06:02:57Z,35.95,2585538560,5746446336,2.23,3.13,3.24,109191168,732188672,20000,0,0,0,1151344640
2026-06-02T06:03:00Z,36.25,2586443776,5745541120,2.23,3.13,3.24,109191168,732188672,20000,0,0,0,1151344640
2026-06-02T06:03:02Z,37.09,2625605632,5706379264,2.13,3.10,3.23,109191168,732188672,20000,0,0.17,0,1151344640
2026-06-02T06:03:05Z,32.08,2582695936,5749288960,2.52,3.16,3.25,109191168,732188672,16865,0.21,0.21,2.50,1151356928
2026-06-02T06:03:08Z,38.03,2582507520,5749477376,2.52,3.16,3.25,109191168,732188672,16798,0,3.66,0.73,1151356928
2026-06-02T06:03:11Z,36.53,2582536192,5749448704,2.40,3.13,3.24,109191168,732188672,16798,0,0.17,0,1151356928
2026-06-02T06:03:15Z,35.27,2505732096,5826252800,2.40,3.13,3.24,109191168,732254208,20000,0,11.82,21.82,1287196672
2026-06-02T06:03:20Z,96.31,2827894784,5504090112,2.61,3.16,3.25,109191168,732254208,20000,0,53.69,38.70,1430126592
2026-06-02T06:03:25Z,99.03,2735534080,5596450816,2.88,3.21,3.26,110116864,732254208,20000,0,63.07,19.63,1294606336
2026-06-02T06:03:33Z,99.54,2884845568,5447139328,3.05,3.24,3.27,120479744,936628224,20000,0.58,99.42,12.24,1294712832
2026-06-02T06:03:40Z,99.88,3081269248,5250715648,3.28,3.28,3.29,137981952,1047949312,20044,0.47,73.21,5.88,1343836160
2026-06-02T06:03:44Z,99.85,3211591680,5120393216,3.26,3.27,3.28,138428416,1047961600,20016,7.04,77.15,11.46,1415016448
2026-06-02T06:03:47Z,89.70,3170705408,5161279488,3.08,3.23,3.27,138428416,1047961600,20000,1.95,28.42,6.62,1365360640
2026-06-02T06:03:49Z,49.08,3134693376,5197291520,3.08,3.23,3.27,138428416,1047961600,20000,0,11.29,5.99,1365360640
2026-06-02T06:03:52Z,36.56,3115020288,5216964608,2.83,3.18,3.25,138428416,1047961600,20000,0.18,0.72,0,1365360640
2026-06-02T06:03:55Z,32.48,3109605376,5222379520,2.83,3.18,3.25,138428416,1047961600,20000,0,0.20,0,1365360640
2026-06-02T06:03:58Z,33.65,3125485568,5206499328,2.69,3.14,3.24,138428416,1047961600,20000,0,0,0,1365360640
2026-06-02T06:04:00Z,36.87,3138678784,5193306112,2.69,3.14,3.24,138428416,1047961600,20000,0,0,0,1365360640
2026-06-02T06:04:02Z,30.51,3157209088,5174775808,2.55,3.11,3.23,138428416,1047961600,20000,0,0.45,0,1365360640
2026-06-02T06:04:05Z,32.24,3160698880,5171286016,2.55,3.11,3.23,138428416,1047961600,20000,0,0,0,1365360640
2026-06-02T06:04:07Z,34.79,3178188800,5153796096,2.35,3.06,3.21,138428416,1047961600,20000,0,0,0,1365360640
2026-06-02T06:04:09Z,26.56,3155156992,5176827904,2.35,3.06,3.21,138428416,1047961600,20000,0,0,0,1365360640
2026-06-02T06:04:12Z,27.83,3147284480,5184700416,2.16,3.01,3.19,138428416,1047961600,20000,0,0.25,0,1365360640
2026-06-02T06:04:14Z,35.38,3150725120,5181259776,2.16,3.01,3.19,138428416,1047961600,19174,0,1.26,1.08,1365360640
