timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T05:21:30Z,38.38,610902016,7721082880,3.03,3.22,3.07,28667904,71577600,1000,0.54,28.65,32.16,98041856
2026-06-02T05:21:34Z,97.87,609906688,7722078208,3.03,3.22,3.07,30912512,71589888,1000,19.42,30.30,34.68,104271872
2026-06-02T05:21:38Z,98.83,616148992,7715835904,3.27,3.27,3.09,39251968,74788864,1000,21.05,30.88,33.33,100085760
2026-06-02T05:21:43Z,98.87,623747072,7708237824,3.57,3.33,3.11,40976384,74797056,1000,16.79,36.22,37.47,101556224
2026-06-02T05:21:47Z,98.72,626110464,7705874432,3.84,3.39,3.13,41517056,74797056,1000,20.30,31.30,36.00,102821888
2026-06-02T05:21:51Z,98.60,621924352,7710060544,3.93,3.42,3.14,36499456,74797056,1000,19.50,30.82,32.76,108032000
2026-06-02T05:21:55Z,99.01,619794432,7712190464,4.10,3.46,3.16,38047744,74797056,1000,20.02,31.03,34.61,107180032
2026-06-02T05:22:00Z,99.02,620179456,7711805440,4.17,3.48,3.17,41545728,74797056,1000,21.03,33.46,34.56,112721920
2026-06-02T05:22:04Z,98.73,623824896,7708160000,4.17,3.48,3.17,42070016,74797056,1000,20.14,30.90,32.99,107745280
2026-06-02T05:22:07Z,98.99,526262272,7805722624,4.40,3.54,3.19,42074112,74797056,0,20.51,31.52,0,0
