timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T06:00:55Z,33.14,1177546752,7154438144,3.12,3.29,3.28,8822784,265314304,12731,0,26.63,38.81,669736960
2026-06-02T06:00:59Z,99.62,1989062656,6342922240,3.27,3.32,3.29,14028800,472715264,20000,1.14,41.24,35.03,986222592
2026-06-02T06:01:03Z,100.00,2422468608,5909516288,3.49,3.36,3.30,22753280,570368000,20000,6.37,51.26,47.01,1114652672
2026-06-02T06:01:07Z,99.08,2563510272,5768474624,3.61,3.39,3.31,22757376,688173056,11414,6.54,43.86,22.85,1134280704
2026-06-02T06:01:11Z,99.20,2603835392,5728149504,3.61,3.39,3.31,22757376,793075712,20000,2.54,43.11,32.80,1308073984
2026-06-02T06:01:16Z,100.00,2815938560,5516046336,3.72,3.42,3.32,18288640,896069632,20000,0.26,54.46,49.62,1308577792
2026-06-02T06:01:21Z,98.63,2835726336,5496258560,3.82,3.44,3.33,19734528,923422720,20012,7.49,38.45,26.76,1309597696
2026-06-02T06:01:25Z,98.95,2860769280,5471215616,4.08,3.50,3.35,30474240,939175936,20000,10.81,42.33,39.30,1310986240
2026-06-02T06:01:31Z,99.38,2883162112,5448822784,4.23,3.55,3.37,30031872,916082688,20000,15.69,41.90,41.18,1337774080
2026-06-02T06:01:36Z,100.00,2881400832,5450584064,4.37,3.59,3.38,48099328,901750784,20000,16.12,32.68,28.99,1369112576
2026-06-02T06:01:39Z,98.82,1473851392,6858133504,4.66,3.66,3.41,48103424,901005312,0,17.42,26.13,0,0
