timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T05:22:35Z,39.78,612564992,7719419904,2.99,3.27,3.11,40652800,128602112,1000,0.27,49.59,28.07,98144256
2026-06-02T05:22:40Z,99.27,620871680,7711113216,3.23,3.32,3.12,41725952,129015808,1000,14.73,55.19,25.10,101580800
2026-06-02T05:22:43Z,99.30,625061888,7706923008,3.23,3.32,3.12,42045440,130732032,1000,12.13,34.19,14.21,97673216
2026-06-02T05:22:48Z,98.54,620290048,7711694848,3.45,3.36,3.14,43130880,131162112,1000,13.16,64.90,30.16,101257216
2026-06-02T05:22:51Z,98.30,617500672,7714484224,3.65,3.40,3.15,43139072,131170304,1000,14.48,45.69,21.09,99295232
2026-06-02T05:22:55Z,96.71,621314048,7710670848,3.84,3.45,3.17,43143168,131170304,1000,11.53,48.76,23.89,104329216
2026-06-02T05:22:59Z,97.75,625471488,7706513408,4.02,3.49,3.18,43077632,131399680,1000,14.66,51.97,23.00,103878656
2026-06-02T05:23:03Z,97.74,629100544,7702884352,4.02,3.49,3.18,43143168,131403776,1000,12.90,43.88,19.15,104349696
2026-06-02T05:23:07Z,97.62,625405952,7706578944,4.41,3.58,3.21,43212800,131411968,1000,14.15,50.70,25.77,106819584
2026-06-02T05:23:11Z,99.14,622956544,7709028352,4.38,3.59,3.22,43216896,131428352,0,13.37,59.88,24.66,0
