timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T15:54:54Z,1.01,521482240,7810502656,3.58,3.74,2.53,11730944,54878208,0
2026-05-31T15:54:56Z,7.34,547213312,7784771584,3.30,3.68,2.51,11730944,55930880,428
2026-05-31T15:54:57Z,95.07,920645632,7411339264,3.30,3.68,2.51,12001280,96980992,5829
2026-05-31T15:54:58Z,97.48,1170935808,7161049088,3.30,3.68,2.51,24711168,170037248,7300
2026-05-31T15:55:00Z,99.27,1395462144,6936522752,3.30,3.68,2.51,59179008,282517504,8864
2026-05-31T15:55:01Z,98.82,1491660800,6840324096,3.43,3.70,2.53,65667072,360927232,10159
2026-05-31T15:55:02Z,100.00,1746894848,6585090048,3.43,3.70,2.53,84779008,503250944,10094
2026-05-31T15:55:03Z,98.42,1939701760,6392283136,3.43,3.70,2.53,101089280,560963584,10911
2026-05-31T15:55:05Z,99.60,2093510656,6238474240,3.43,3.70,2.53,112017408,668766208,12156
2026-05-31T15:55:06Z,99.34,2248032256,6083952640,3.56,3.72,2.54,128905216,760967168,13372
2026-05-31T15:55:08Z,99.63,2327015424,6004969472,3.56,3.72,2.54,131244032,848162816,11795
2026-05-31T15:55:09Z,99.64,2406961152,5925023744,3.56,3.72,2.54,131477504,895471616,12897
2026-05-31T15:55:10Z,100.00,2462400512,5869584384,3.60,3.73,2.55,131575808,940564480,13205
2026-05-31T15:55:12Z,99.62,2441854976,5890129920,3.60,3.73,2.55,131641344,941375488,4665
2026-05-31T15:55:13Z,99.19,2413649920,5918334976,3.60,3.73,2.55,131661824,941445120,4017
2026-05-31T15:55:14Z,100.00,2392780800,5939204096,3.60,3.73,2.55,131649536,941441024,4134
2026-05-31T15:55:16Z,99.59,2396971008,5935013888,3.95,3.80,2.58,131641344,942862336,7356
2026-05-31T15:55:17Z,99.61,2400591872,5931393024,3.95,3.80,2.58,131710976,951816192,7356
2026-05-31T15:55:18Z,100.00,2351833088,5980151808,3.95,3.80,2.58,131633152,952066048,8394
2026-05-31T15:55:19Z,99.62,2362974208,5969010688,3.95,3.80,2.58,131743744,954408960,11814
2026-05-31T15:55:21Z,100.00,2374713344,5957271552,3.95,3.80,2.59,131796992,939380736,11814
2026-05-31T15:55:22Z,99.62,2350460928,5981523968,3.95,3.80,2.59,131772416,905760768,9427
2026-05-31T15:55:24Z,100.00,2416447488,5915537408,3.95,3.80,2.59,131801088,869421056,5696
2026-05-31T15:55:25Z,100.00,2386063360,5945921536,3.95,3.80,2.59,128286720,869564416,8318
2026-05-31T15:55:26Z,99.13,2380079104,5951905792,4.04,3.82,2.60,131903488,869515264,8318
2026-05-31T15:55:27Z,99.19,2376306688,5955678208,4.04,3.82,2.60,131837952,869601280,9558
2026-05-31T15:55:29Z,100.00,2390085632,5941899264,4.04,3.82,2.60,131821568,869605376,10583
2026-05-31T15:55:30Z,100.00,2410696704,5921288192,4.04,3.82,2.60,132005888,852062208,13493
2026-05-31T15:55:31Z,99.62,2426073088,5905911808,4.03,3.83,2.61,131981312,871211008,13493
2026-05-31T15:55:33Z,100.00,2421395456,5910589440,4.03,3.83,2.61,132038656,871272448,8261
2026-05-31T15:55:34Z,99.25,2399191040,5932793856,4.03,3.83,2.61,131960832,871284736,5552
2026-05-31T15:55:35Z,100.00,2406629376,5925355520,3.87,3.80,2.60,132005888,871284736,7113
2026-05-31T15:55:36Z,99.58,2454720512,5877264384,3.87,3.80,2.60,131911680,835375104,9666
2026-05-31T15:55:38Z,100.00,2408067072,5923917824,3.87,3.80,2.60,132026368,795406336,9630
2026-05-31T15:55:39Z,100.00,2389028864,5942956032,3.87,3.80,2.60,137949184,767283200,8848
2026-05-31T15:55:40Z,99.21,2350964736,5981020160,4.04,3.83,2.62,139063296,733626368,8058
2026-05-31T15:55:41Z,100.00,2347212800,5984772096,4.04,3.83,2.62,138981376,737972224,9877
2026-05-31T15:55:43Z,100.00,2309775360,6022209536,4.04,3.83,2.62,139038720,759341056,6690
2026-05-31T15:55:44Z,99.61,2298400768,6033584128,4.04,3.83,2.62,139071488,765304832,5463
2026-05-31T15:55:45Z,99.58,2279055360,6052929536,4.04,3.84,2.63,139059200,765456384,7160
2026-05-31T15:55:46Z,99.60,2146279424,6185705472,4.04,3.84,2.63,138997760,765431808,7226
2026-05-31T15:55:48Z,99.59,2060001280,6271983616,4.04,3.84,2.63,139046912,701034496,7197
2026-05-31T15:55:49Z,100.00,2022256640,6309728256,4.04,3.84,2.63,138932224,701804544,5582
2026-05-31T15:55:50Z,99.58,1798356992,6533627904,4.03,3.84,2.64,139046912,727228416,3772
2026-05-31T15:55:51Z,27.16,1166118912,7165865984,4.03,3.84,2.64,138989568,727162880,72
2026-05-31T15:55:52Z,9.48,1167163392,7164821504,4.03,3.84,2.64,139010048,727105536,26
