timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T12:06:21Z,1.50,381620224,7950364672,1.95,1.55,2.25,3854336,73875456,0
2026-05-31T12:06:22Z,4.35,383127552,7948857344,1.95,1.55,2.25,3825664,73891840,0
2026-05-31T12:06:23Z,75.62,557793280,7774191616,1.95,1.55,2.25,3854336,138027008,0
2026-05-31T12:06:24Z,81.99,612409344,7719575552,1.95,1.55,2.25,3899392,130150400,0
2026-05-31T12:06:25Z,74.02,601571328,7730413568,2.11,1.59,2.26,3923968,131653632,0
2026-05-31T12:06:26Z,72.64,605339648,7726645248,2.11,1.59,2.26,3866624,132354048,0
2026-05-31T12:06:27Z,71.29,604528640,7727456256,2.11,1.59,2.26,3903488,132644864,0
2026-05-31T12:06:28Z,67.49,607379456,7724605440,2.11,1.59,2.26,3911680,133410816,0
2026-05-31T12:06:29Z,66.18,607383552,7724601344,2.58,1.70,2.29,3870720,130842624,0
2026-05-31T12:06:30Z,67.98,608452608,7723532288,2.58,1.70,2.29,3850240,133947392,0
2026-05-31T12:06:31Z,69.34,607260672,7724724224,2.58,1.70,2.29,3923968,133480448,0
2026-05-31T12:06:32Z,70.56,617324544,7714660352,2.58,1.70,2.29,3964928,137613312,0
2026-05-31T12:06:33Z,78.26,619016192,7712968704,2.58,1.70,2.29,3907584,168439808,0
2026-05-31T12:06:34Z,68.47,621666304,7710318592,2.54,1.70,2.29,3899392,167075840,0
2026-05-31T12:06:35Z,67.82,631779328,7700205568,2.54,1.70,2.29,3846144,167190528,0
2026-05-31T12:06:36Z,68.32,635441152,7696543744,2.54,1.70,2.29,3911680,167747584,0
2026-05-31T12:06:37Z,69.08,634314752,7697670144,2.54,1.70,2.29,3854336,167952384,0
2026-05-31T12:06:38Z,69.61,636805120,7695179776,2.54,1.70,2.29,3899392,167956480,0
2026-05-31T12:06:39Z,65.20,638513152,7693471744,2.41,1.69,2.28,3919872,167747584,0
2026-05-31T12:06:40Z,65.17,638730240,7693254656,2.41,1.69,2.28,3883008,167444480,0
2026-05-31T12:06:41Z,66.35,639434752,7692550144,2.41,1.69,2.28,3837952,167919616,0
2026-05-31T12:06:42Z,67.32,640339968,7691644928,2.41,1.69,2.28,3899392,167653376,0
2026-05-31T12:06:43Z,66.83,643166208,7688818688,2.41,1.69,2.28,3866624,167211008,0
2026-05-31T12:06:44Z,65.02,643031040,7688953856,2.78,1.78,2.31,3940352,168001536,0
2026-05-31T12:06:45Z,66.67,643944448,7688040448,2.78,1.78,2.31,3870720,167919616,0
2026-05-31T12:06:46Z,65.17,643866624,7688118272,2.78,1.78,2.31,3883008,167346176,0
2026-05-31T12:06:47Z,67.33,644542464,7687442432,2.78,1.78,2.31,3850240,168390656,0
2026-05-31T12:06:48Z,66.50,645599232,7686385664,2.78,1.78,2.31,3842048,167866368,0
2026-05-31T12:06:49Z,67.65,647106560,7684878336,2.96,1.84,2.32,3874816,168144896,0
2026-05-31T12:06:50Z,64.18,644890624,7687094272,2.96,1.84,2.32,3891200,168062976,0
2026-05-31T12:06:52Z,67.94,647819264,7684165632,2.96,1.84,2.32,3887104,168747008,0
2026-05-31T12:06:53Z,64.68,646197248,7685787648,2.96,1.84,2.32,3850240,167780352,0
2026-05-31T12:06:54Z,69.27,644554752,7687430144,2.96,1.84,2.32,3854336,168304640,0
2026-05-31T12:06:55Z,63.94,644313088,7687671808,3.04,1.87,2.33,3948544,167718912,0
2026-05-31T12:06:56Z,64.22,647634944,7684349952,3.04,1.87,2.33,0,167653376,0
2026-05-31T12:06:57Z,64.85,647479296,7684505600,3.04,1.87,2.33,3899392,167514112,0
2026-05-31T12:06:58Z,66.18,651333632,7680651264,3.04,1.87,2.33,3928064,167727104,0
2026-05-31T12:06:59Z,64.50,650403840,7681581056,3.04,1.87,2.33,3821568,167673856,0
2026-05-31T12:07:00Z,62.75,650493952,7681490944,3.60,2.01,2.37,3854336,168460288,0
2026-05-31T12:07:01Z,65.69,651370496,7680614400,3.60,2.01,2.37,3923968,168603648,0
2026-05-31T12:07:02Z,65.87,649060352,7682924544,3.60,2.01,2.37,3911680,167923712,0
2026-05-31T12:07:03Z,52.53,504320000,7827664896,3.60,2.01,2.37,3899392,103641088,0
2026-05-31T12:07:04Z,51.50,501657600,7830327296,3.55,2.02,2.37,3915776,103047168,0
