timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T17:36:41Z,15.31,351248384,7980736512,3.58,3.48,3.08,3891200,76070912,0
2026-05-31T17:36:43Z,48.28,357822464,7974162432,3.58,3.48,3.08,3903488,76337152,59
2026-05-31T17:36:44Z,90.29,589692928,7742291968,3.58,3.48,3.08,3837952,186851328,1013
2026-05-31T17:36:45Z,71.77,647127040,7684857856,3.69,3.50,3.10,3997696,187838464,1013
2026-05-31T17:36:46Z,69.01,656830464,7675154432,3.69,3.50,3.10,3850240,191307776,1013
2026-05-31T17:36:47Z,64.79,666718208,7665266688,3.69,3.50,3.10,3919872,191680512,1014
2026-05-31T17:36:48Z,66.05,657973248,7674011648,3.69,3.50,3.10,3907584,185892864,1013
2026-05-31T17:36:49Z,66.18,659267584,7672717312,3.69,3.50,3.10,3919872,187006976,1013
2026-05-31T17:36:50Z,66.51,661106688,7670878208,4.04,3.58,3.12,3846144,185905152,1013
2026-05-31T17:36:51Z,64.29,657420288,7674564608,4.04,3.58,3.12,3932160,188010496,1013
2026-05-31T17:36:52Z,67.14,662810624,7669174272,4.04,3.58,3.12,3837952,190259200,1013
2026-05-31T17:36:53Z,77.73,621654016,7710330880,4.04,3.58,3.12,3919872,183070720,1086
2026-05-31T17:36:54Z,94.74,751796224,7580188672,4.04,3.58,3.12,3887104,304226304,1716
2026-05-31T17:36:55Z,69.95,793538560,7538446336,3.95,3.57,3.12,3858432,305623040,1716
2026-05-31T17:36:56Z,64.49,806117376,7525867520,3.95,3.57,3.12,3969024,307097600,1716
2026-05-31T17:36:58Z,63.77,810672128,7521312768,3.95,3.57,3.12,3899392,310153216,1716
2026-05-31T17:36:59Z,66.03,809926656,7522058240,3.95,3.57,3.12,3948544,309682176,1716
2026-05-31T17:37:00Z,65.26,810483712,7521501184,3.88,3.56,3.12,3907584,309706752,1716
2026-05-31T17:37:01Z,67.62,807841792,7524143104,3.88,3.56,3.12,3911680,309633024,1716
2026-05-31T17:37:02Z,67.14,808853504,7523131392,3.88,3.56,3.12,1748992,305770496,1716
2026-05-31T17:37:03Z,64.59,809725952,7522258944,3.88,3.56,3.12,3907584,309882880,1716
2026-05-31T17:37:04Z,69.23,809979904,7522004992,3.88,3.56,3.12,3854336,309846016,1716
2026-05-31T17:37:05Z,66.35,809193472,7522791424,3.72,3.53,3.11,3883008,305987584,1716
2026-05-31T17:37:06Z,67.94,809299968,7522684928,3.72,3.53,3.11,3907584,309239808,1716
2026-05-31T17:37:07Z,65.24,806109184,7525875712,3.72,3.53,3.11,3862528,306401280,1716
2026-05-31T17:37:08Z,66.35,809684992,7522299904,3.72,3.53,3.11,3919872,309051392,1716
2026-05-31T17:37:09Z,68.25,814796800,7517188096,3.72,3.53,3.11,3862528,308899840,1716
2026-05-31T17:37:10Z,62.93,811978752,7520006144,3.67,3.52,3.11,3842048,311169024,1716
2026-05-31T17:37:11Z,64.73,807362560,7524622336,3.67,3.52,3.11,3891200,307249152,1716
2026-05-31T17:37:12Z,61.76,810188800,7521796096,3.67,3.52,3.11,3899392,309301248,1716
2026-05-31T17:37:13Z,60.39,812699648,7519285248,3.67,3.52,3.11,3907584,310743040,1716
2026-05-31T17:37:15Z,65.58,811917312,7520067584,3.67,3.52,3.11,3874816,310894592,1716
2026-05-31T17:37:16Z,65.87,815407104,7516577792,3.45,3.48,3.10,3887104,311603200,1716
2026-05-31T17:37:17Z,64.59,814305280,7517679616,3.45,3.48,3.10,3825664,311357440,1716
2026-05-31T17:37:18Z,66.02,813494272,7518490624,3.45,3.48,3.10,3850240,309846016,1716
2026-05-31T17:37:19Z,66.82,814133248,7517851648,3.45,3.48,3.10,3850240,310358016,1716
2026-05-31T17:37:20Z,65.88,814399488,7517585408,3.66,3.52,3.12,3928064,310304768,1716
2026-05-31T17:37:21Z,67.46,815480832,7516504064,3.66,3.52,3.12,3899392,310984704,1718
2026-05-31T17:37:22Z,66.34,813576192,7518408704,3.66,3.52,3.12,3891200,310452224,1716
2026-05-31T17:37:23Z,64.95,685699072,7646285824,3.66,3.52,3.12,3928064,309522432,0
2026-05-31T17:37:24Z,47.50,500895744,7831089152,3.66,3.52,3.12,3850240,143360000,0
2026-05-31T17:37:25Z,48.76,495239168,7836745728,3.52,3.50,3.11,3866624,141094912,0
