timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T16:34:39Z,0.50,319115264,8012869632,4.19,1.88,1.00,11632640,33476608,0
2026-05-31T16:34:40Z,4.72,319741952,8012242944,4.19,1.88,1.00,11538432,33734656,120
2026-05-31T16:34:41Z,94.01,594137088,7737847808,4.19,1.88,1.00,37425152,97460224,2206
2026-05-31T16:34:43Z,100.00,761077760,7570907136,4.34,1.95,1.03,40280064,119803904,6150
2026-05-31T16:34:44Z,100.00,989884416,7342100480,4.34,1.95,1.03,65044480,210964480,6292
2026-05-31T16:34:45Z,100.00,1045889024,7286095872,4.34,1.95,1.03,72200192,210518016,7901
2026-05-31T16:34:46Z,100.00,1039736832,7292248064,4.34,1.95,1.03,45109248,210579456,7302
2026-05-31T16:34:48Z,99.60,1077088256,7254896640,4.39,2.00,1.05,64716800,210575360,6623
2026-05-31T16:34:49Z,99.60,1075314688,7256670208,4.39,2.00,1.05,41000960,210538496,6701
2026-05-31T16:34:50Z,98.77,1060237312,7271747584,4.39,2.00,1.05,49815552,210657280,7076
2026-05-31T16:34:51Z,97.38,1025921024,7306063872,4.39,2.00,1.05,62177280,209485824,2500
2026-05-31T16:34:52Z,98.67,928821248,7403163648,4.52,2.07,1.08,66187264,209502208,2500
2026-05-31T16:34:54Z,96.20,816959488,7515025408,4.52,2.07,1.08,36593664,209440768,2500
2026-05-31T16:34:55Z,98.25,828715008,7503269888,4.52,2.07,1.08,57925632,209489920,2500
2026-05-31T16:34:56Z,98.24,828260352,7503724544,4.52,2.07,1.08,42921984,209416192,2500
2026-05-31T16:34:57Z,96.62,820924416,7511060480,4.48,2.10,1.10,42254336,209489920,2500
2026-05-31T16:34:58Z,96.33,837206016,7494778880,4.48,2.10,1.10,41082880,209444864,2500
2026-05-31T16:35:00Z,99.58,850272256,7481712640,4.48,2.10,1.10,63877120,208547840,2500
2026-05-31T16:35:01Z,95.78,833826816,7498158080,4.48,2.10,1.10,43323392,206065664,2500
2026-05-31T16:35:02Z,97.00,830099456,7501885440,4.44,2.13,1.11,38215680,209448960,2500
2026-05-31T16:35:03Z,97.35,852779008,7479205888,4.44,2.13,1.11,62230528,209453056,2511
2026-05-31T16:35:04Z,99.17,855158784,7476826112,4.44,2.13,1.11,56094720,209567744,2500
2026-05-31T16:35:05Z,98.34,845639680,7486345216,4.44,2.13,1.11,50487296,209448960,2500
2026-05-31T16:35:07Z,97.44,838266880,7493718016,4.44,2.13,1.11,42725376,209526784,2500
2026-05-31T16:35:08Z,98.69,835825664,7496159232,4.80,2.25,1.15,36421632,209485824,2500
2026-05-31T16:35:09Z,96.35,823635968,7508348928,4.80,2.25,1.15,38428672,205598720,2500
2026-05-31T16:35:10Z,95.31,829833216,7502151680,4.80,2.25,1.15,38539264,209526784,2500
2026-05-31T16:35:11Z,98.71,857075712,7474909184,4.80,2.25,1.15,66387968,209448960,2500
2026-05-31T16:35:12Z,98.26,850870272,7481114624,4.98,2.33,1.19,58793984,209526784,2500
2026-05-31T16:35:13Z,97.78,851759104,7480225792,4.98,2.33,1.19,61304832,209494016,2500
2026-05-31T16:35:15Z,97.82,843280384,7488704512,4.98,2.33,1.19,38756352,209469440,2500
2026-05-31T16:35:16Z,99.17,851308544,7480676352,4.98,2.33,1.19,62197760,209518592,2500
2026-05-31T16:35:17Z,97.48,846893056,7485091840,5.14,2.40,1.22,38465536,209453056,2500
2026-05-31T16:35:18Z,97.14,833056768,7498928128,5.14,2.40,1.22,34488320,209494016,2500
2026-05-31T16:35:19Z,97.45,848539648,7483445248,5.14,2.40,1.22,53948416,209453056,2584
2026-05-31T16:35:21Z,97.97,836509696,7495475200,5.14,2.40,1.22,41648128,209498112,2500
2026-05-31T16:35:22Z,16.07,527548416,7804436480,4.73,2.36,1.21,41586688,209125376,0
2026-05-31T16:35:23Z,5.12,531161088,7800823808,4.73,2.36,1.21,41586688,209244160,0
