timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T16:33:46Z,0.50,314339328,8017645568,3.25,1.24,0.76,12128256,68153344,0
2026-05-31T16:33:47Z,3.85,315531264,8016453632,2.99,1.22,0.75,12120064,68153344,0
2026-05-31T16:33:48Z,89.62,533303296,7798681600,2.99,1.22,0.75,37920768,163655680,1122
2026-05-31T16:33:49Z,99.17,550211584,7781773312,2.99,1.22,0.75,38637568,165998592,1122
2026-05-31T16:33:50Z,99.10,543686656,7788298240,2.99,1.22,0.75,38793216,166703104,1122
2026-05-31T16:33:51Z,98.61,546054144,7785930752,2.99,1.22,0.75,39952384,167088128,1122
2026-05-31T16:33:52Z,99.13,545017856,7786967040,3.31,1.32,0.79,38297600,167211008,1123
2026-05-31T16:33:53Z,100.00,549765120,7782219776,3.31,1.32,0.79,37994496,166957056,1131
2026-05-31T16:33:55Z,98.68,543592448,7788392448,3.31,1.32,0.79,38940672,167407616,1127
2026-05-31T16:33:56Z,99.12,541786112,7790198784,3.31,1.32,0.79,38289408,167436288,1132
2026-05-31T16:33:57Z,96.57,553062400,7778922496,3.76,1.45,0.83,38432768,183296000,1000
2026-05-31T16:33:58Z,98.70,595832832,7736152064,3.76,1.45,0.83,37380096,227061760,1065
2026-05-31T16:33:59Z,95.91,598986752,7732998144,3.76,1.45,0.83,34594816,227409920,1083
2026-05-31T16:34:00Z,96.94,604430336,7727554560,3.76,1.45,0.83,38838272,228294656,1074
2026-05-31T16:34:01Z,99.15,605794304,7726190592,3.76,1.45,0.83,38182912,228245504,1065
2026-05-31T16:34:03Z,99.10,610942976,7721041920,3.94,1.52,0.86,39301120,228208640,1065
2026-05-31T16:34:04Z,96.86,615751680,7716233216,3.94,1.52,0.86,39563264,229580800,1066
2026-05-31T16:34:05Z,97.39,610824192,7721160704,3.94,1.52,0.86,38539264,227008512,1066
2026-05-31T16:34:06Z,95.37,609255424,7722729472,3.94,1.52,0.86,38166528,227344384,1065
2026-05-31T16:34:07Z,96.35,609198080,7722786816,4.11,1.60,0.89,39915520,228646912,1065
2026-05-31T16:34:08Z,97.73,604831744,7727153152,4.11,1.60,0.89,38240256,228098048,1072
2026-05-31T16:34:09Z,94.74,616988672,7714996224,4.11,1.60,0.89,38256640,226820096,1065
2026-05-31T16:34:10Z,99.10,609972224,7722012672,4.11,1.60,0.89,38219776,228945920,1070
2026-05-31T16:34:12Z,100.00,610160640,7721824256,4.11,1.60,0.89,39690240,229670912,1065
2026-05-31T16:34:13Z,97.29,615014400,7716970496,4.34,1.69,0.92,40448000,229068800,1065
2026-05-31T16:34:14Z,97.41,614662144,7717322752,4.34,1.69,0.92,38309888,227979264,1065
2026-05-31T16:34:15Z,99.56,613761024,7718223872,4.34,1.69,0.92,39403520,228716544,1065
2026-05-31T16:34:16Z,98.69,618397696,7713587200,4.34,1.69,0.92,39944192,226603008,1066
2026-05-31T16:34:17Z,99.15,616927232,7715057664,4.39,1.74,0.94,40448000,229294080,1065
2026-05-31T16:34:18Z,97.41,617406464,7714578432,4.39,1.74,0.94,38371328,228900864,1065
2026-05-31T16:34:20Z,99.57,615108608,7716876288,4.39,1.74,0.94,39145472,228716544,1066
2026-05-31T16:34:21Z,100.00,612564992,7719419904,4.39,1.74,0.94,37629952,229113856,1065
2026-05-31T16:34:22Z,100.00,617377792,7714607104,4.60,1.83,0.97,38367232,227622912,1075
2026-05-31T16:34:23Z,99.15,618336256,7713648640,4.60,1.83,0.97,40333312,229638144,1066
2026-05-31T16:34:24Z,97.33,621932544,7710052352,4.60,1.83,0.97,41213952,229232640,1065
2026-05-31T16:34:25Z,96.90,626143232,7705841664,4.60,1.83,0.97,41218048,229957632,1065
2026-05-31T16:34:27Z,97.81,622587904,7709396992,4.60,1.83,0.97,37339136,228909056,1065
2026-05-31T16:34:28Z,36.36,509317120,7822667776,4.95,1.95,1.02,37392384,227205120,0
2026-05-31T16:34:29Z,5.12,512167936,7819816960,4.95,1.95,1.02,37314560,227205120,0
