timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-02T06:17:51Z,20.13,920756224,7411228672,2.71,3.07,2.94,71995392,416366592,4000,1.32,29.04,37.29,269332480
2026-06-02T06:17:56Z,97.48,1324130304,7007854592,2.90,3.10,2.95,156721152,473010176,4000,21.49,44.40,16.75,306188288
2026-06-02T06:18:00Z,93.49,1329029120,7002955776,3.23,3.17,2.97,118632448,501235712,4000,27.18,31.06,18.15,286314496
2026-06-02T06:18:04Z,97.90,1562722304,6769262592,3.21,3.16,2.97,150044672,722780160,4000,9.86,50.20,21.81,320995328
2026-06-02T06:18:08Z,93.02,1592397824,6739587072,3.91,3.31,3.02,168361984,718749696,4000,27.54,33.63,18.27,321871872
2026-06-02T06:18:12Z,93.89,1614303232,6717681664,4.16,3.37,3.04,177901568,719433728,4000,26.53,35.29,15.92,327073792
2026-06-02T06:18:16Z,94.10,1625985024,6705999872,4.16,3.37,3.04,179638272,723963904,4000,29.63,40.88,19.48,330977280
2026-06-02T06:18:21Z,93.81,1623543808,6708441088,4.15,3.38,3.05,179552256,727040000,4000,27.35,30.97,14.97,332365824
2026-06-02T06:18:25Z,91.58,1629769728,6702215168,4.54,3.48,3.08,176193536,718254080,4000,26.44,34.12,15.67,334127104
2026-06-02T06:18:29Z,93.82,1633038336,6698946560,4.81,3.55,3.11,178630656,734183424,2444,27.47,34.24,16.77,10518528
