timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-05-31T19:57:53Z,21.98,388845568,7943139328,4.03,3.95,3.83,58880000,130469888,2481,0.31,0.00,0.00,125992960
2026-05-31T19:57:57Z,91.64,857456640,7474528256,4.03,3.95,3.83,159002624,304390144,2476,14.81,43.38,22.65,180264960
2026-05-31T19:58:00Z,92.51,856010752,7475974144,4.27,4.00,3.84,158081024,301015040,2476,27.83,36.09,16.51,184500224
2026-05-31T19:58:04Z,92.85,909623296,7422361600,4.32,4.01,3.85,155582464,368517120,3266,24.26,40.25,15.99,135032832
2026-05-31T19:58:07Z,97.56,1119805440,7212179456,4.32,4.01,3.85,148021248,546193408,3612,13.18,51.58,26.93,221888512
2026-05-31T19:58:11Z,95.05,1164976128,7167008768,4.54,4.06,3.87,150286336,551407616,3612,23.26,40.11,16.44,237899776
2026-05-31T19:58:14Z,93.18,1176915968,7155068928,4.74,4.11,3.88,156884992,554102784,3612,25.59,36.58,16.83,240922624
2026-05-31T19:58:17Z,91.09,1193263104,7138721792,4.74,4.11,3.88,156897280,558276608,3612,24.02,35.20,13.60,247939072
2026-05-31T19:58:21Z,90.81,1182912512,7149072384,4.92,4.16,3.90,157065216,554733568,3615,24.08,39.71,17.65,248537088
2026-05-31T19:58:24Z,89.29,1184313344,7147671552,5.00,4.19,3.91,158724096,554237952,3612,24.46,35.60,14.76,248692736
2026-05-31T19:58:27Z,90.35,1190060032,7141924864,5.00,4.19,3.91,157274112,552382464,3612,25.32,34.49,15.51,249241600
2026-05-31T19:58:30Z,90.18,1192493056,7139491840,5.33,4.27,3.94,157274112,557486080,3612,24.11,35.71,13.54,250478592
2026-05-31T19:58:33Z,92.61,1190899712,7141085184,5.38,4.30,3.95,157310976,554487808,0,24.55,37.13,16.77,10407936
