timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-05-31T20:02:33Z,52.57,404119552,7927865344,4.43,4.52,4.12,139755520,72163328,353,17.00,-1715.42,0.00,0
2026-05-31T20:02:37Z,88.52,1235906560,7096078336,4.43,4.52,4.12,152338432,496611328,8902,11.48,42.62,42.08,445120512
2026-05-31T20:02:42Z,100.00,1640787968,6691196928,4.40,4.51,4.12,178262016,715034624,11871,12.90,53.55,24.13,548761600
2026-05-31T20:02:46Z,99.89,2226511872,6105473024,4.69,4.57,4.14,247611392,1056104448,690,17.90,51.43,20.75,634646528
2026-05-31T20:02:50Z,99.64,2037927936,6294056960,4.71,4.58,4.15,235507712,805527552,8679,11.16,47.06,24.37,728731648
2026-05-31T20:02:53Z,98.74,2238001152,6093983744,5.14,4.67,4.18,243240960,1156808704,10080,11.70,54.09,23.40,632102912
2026-05-31T20:02:57Z,98.31,2628308992,5703675904,5.14,4.67,4.18,249815040,1430138880,9783,15.75,56.54,22.08,653340672
2026-05-31T20:03:00Z,96.42,2521395200,5810589696,5.29,4.71,4.20,98074624,1397272576,5375,-54.96,40.63,21.63,737345536
2026-05-31T20:03:04Z,98.38,1863667712,6468317184,5.66,4.79,4.23,208330752,778989568,9194,10.57,44.35,24.38,650838016
2026-05-31T20:03:09Z,99.61,2217193472,6114791424,5.93,4.86,4.25,254820352,991453184,10949,16.30,44.54,24.13,737517568
2026-05-31T20:03:12Z,99.89,2702438400,5629546496,5.93,4.86,4.25,247992320,1207660544,12761,16.23,45.07,27.85,904609792
2026-05-31T20:03:16Z,98.14,3012141056,5319843840,6.18,4.93,4.28,253661184,1350950912,13534,18.58,40.09,24.15,1002811392
2026-05-31T20:03:19Z,99.44,3235897344,5096087552,6.24,4.97,4.29,257703936,1634054144,19620,16.60,46.41,22.08,1038196736
2026-05-31T20:03:22Z,98.00,2264346624,6067638272,6.24,4.97,4.29,261640192,743813120,37,8.71,56.57,-306.71,0
