timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-05-31T19:56:57Z,49.10,355909632,7976075264,3.98,3.84,3.78,130785280,73052160,999,21.30,13.36,0.00,0
2026-05-31T19:57:00Z,88.49,670605312,7661379584,3.98,3.84,3.78,232841216,190586880,1093,20.72,40.92,18.41,97341440
2026-05-31T19:57:03Z,85.21,669327360,7662657536,3.74,3.79,3.77,223326208,189341696,1093,25.88,31.67,12.54,101797888
2026-05-31T19:57:06Z,78.05,673771520,7658213376,3.74,3.79,3.77,223784960,190390272,1093,19.12,30.44,10.97,103931904
2026-05-31T19:57:09Z,78.73,724463616,7607521280,3.92,3.83,3.78,206589952,250957824,1056,18.09,31.01,13.52,95334400
2026-05-31T19:57:11Z,84.92,727719936,7604264960,3.92,3.83,3.78,217223168,263680000,1056,16.12,37.09,14.56,94793728
2026-05-31T19:57:14Z,78.15,737693696,7594291200,4.33,3.92,3.81,217423872,263630848,1056,19.01,33.39,13.32,101638144
2026-05-31T19:57:17Z,79.19,733876224,7598108672,4.33,3.92,3.81,218779648,263581696,1056,17.60,29.27,10.83,102023168
2026-05-31T19:57:20Z,80.26,733048832,7598936064,4.38,3.94,3.82,217501696,262946816,1056,18.98,33.27,13.16,103178240
2026-05-31T19:57:23Z,77.60,737234944,7594749952,4.91,4.05,3.85,219320320,258109440,1056,18.69,31.04,11.29,103260160
2026-05-31T19:57:25Z,79.40,736460800,7595524096,4.91,4.05,3.85,219115520,264019968,1056,18.84,30.81,12.32,103596032
2026-05-31T19:57:28Z,78.20,734588928,7597395968,5.08,4.10,3.87,218947584,262123520,1056,18.36,32.12,12.43,104079360
2026-05-31T19:57:31Z,78.76,748109824,7583875072,5.08,4.10,3.87,219475968,263426048,1056,18.48,31.61,11.05,104079360
2026-05-31T19:57:34Z,79.81,741068800,7590916096,4.91,4.08,3.87,219860992,264085504,1056,18.70,30.56,12.04,105291776
2026-05-31T19:57:37Z,78.99,742862848,7589122048,4.91,4.08,3.87,221487104,263946240,1056,18.92,31.60,13.02,105291776
2026-05-31T19:57:39Z,77.40,608468992,7723515904,5.00,4.12,3.88,179572736,145260544,0,19.90,28.33,-164.59,0
