timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established
2026-05-31T17:30:53Z,1.53,545931264,7786053632,3.53,3.63,2.95,11649024,55566336,0
2026-05-31T17:30:55Z,5.50,547844096,7784140800,3.24,3.57,2.93,11743232,55566336,121
2026-05-31T17:30:56Z,95.00,888107008,7443877888,3.24,3.57,2.93,13516800,95367168,6096
2026-05-31T17:30:57Z,99.64,1274863616,7057121280,3.24,3.57,2.93,18014208,152174592,7320
2026-05-31T17:30:58Z,99.18,1512792064,6819192832,3.24,3.57,2.93,52363264,290889728,8091
2026-05-31T17:31:00Z,100.00,1681231872,6650753024,3.46,3.61,2.95,78577664,389640192,8843
2026-05-31T17:31:01Z,99.20,1875828736,6456156160,3.46,3.61,2.95,92286976,468631552,10548
2026-05-31T17:31:03Z,100.00,2113945600,6218039296,3.46,3.61,2.95,100270080,571236352,12203
2026-05-31T17:31:04Z,99.65,2279841792,6052143104,3.46,3.61,2.95,109912064,681660416,14327
2026-05-31T17:31:06Z,100.00,2393784320,5938200576,3.43,3.60,2.95,118960128,758259712,14326
2026-05-31T17:31:07Z,99.60,2386243584,5945741312,3.43,3.60,2.95,122052608,767778816,7107
2026-05-31T17:31:08Z,99.58,2405879808,5926105088,3.43,3.60,2.95,125755392,806170624,6867
2026-05-31T17:31:09Z,100.00,2436108288,5895876608,3.43,3.60,2.95,126152704,807510016,6314
2026-05-31T17:31:11Z,100.00,2492100608,5839884288,3.55,3.62,2.96,126361600,868499456,5678
2026-05-31T17:31:12Z,100.00,2479067136,5852917760,3.55,3.62,2.96,129429504,870850560,5595
2026-05-31T17:31:13Z,99.59,2446139392,5885845504,3.55,3.62,2.96,134635520,874246144,1881
2026-05-31T17:31:15Z,99.17,2428665856,5903319040,3.55,3.62,2.96,134656000,874934272,11302
2026-05-31T17:31:16Z,100.00,2340278272,5991706624,3.75,3.66,2.97,134635520,876716032,11302
2026-05-31T17:31:17Z,98.85,2340106240,5991878656,3.75,3.66,2.97,134660096,876716032,11907
2026-05-31T17:31:19Z,100.00,2330288128,6001696768,3.75,3.66,2.97,134643712,877228032,11907
2026-05-31T17:31:20Z,100.00,2360356864,5971628032,3.69,3.65,2.97,134656000,878133248,11907
2026-05-31T17:31:22Z,100.00,2433896448,5898088448,3.69,3.65,2.97,134680576,873619456,15448
2026-05-31T17:31:23Z,99.68,2462420992,5869563904,3.69,3.65,2.97,134680576,883240960,14899
2026-05-31T17:31:25Z,100.00,2550882304,5781102592,3.69,3.65,2.97,134733824,893874176,5036
2026-05-31T17:31:26Z,98.49,2733871104,5598113792,3.79,3.67,2.99,135299072,942649344,6236
2026-05-31T17:31:27Z,100.00,2757582848,5574402048,3.79,3.67,2.99,136253440,943120384,7138
2026-05-31T17:31:29Z,99.24,2804445184,5527539712,3.79,3.67,2.99,138317824,999636992,8260
2026-05-31T17:31:30Z,99.61,2903867392,5428117504,3.81,3.68,2.99,138330112,1096167424,10216
2026-05-31T17:31:31Z,99.24,2957856768,5374128128,3.81,3.68,2.99,138330112,1152118784,10414
2026-05-31T17:31:33Z,100.00,2954354688,5377630208,3.81,3.68,2.99,138379264,1152598016,9127
2026-05-31T17:31:34Z,99.23,2946232320,5385752576,3.81,3.68,2.99,138424320,1152712704,8456
2026-05-31T17:31:35Z,99.62,2948009984,5383974912,3.91,3.70,3.00,138387456,1152729088,4746
2026-05-31T17:31:37Z,99.66,2847268864,5484716032,3.91,3.70,3.00,138444800,1155928064,6841
2026-05-31T17:31:38Z,100.00,2901336064,5430648832,3.91,3.70,3.00,136359936,1208745984,8554
2026-05-31T17:31:39Z,100.00,2903248896,5428736000,3.91,3.70,3.00,138440704,1215254528,8966
2026-05-31T17:31:41Z,99.62,2938896384,5393088512,3.99,3.72,3.01,138444800,1220780032,11564
2026-05-31T17:31:42Z,100.00,2972618752,5359366144,3.99,3.72,3.01,138424320,1220694016,10149
2026-05-31T17:31:43Z,99.58,2970984448,5361000448,3.99,3.72,3.01,138424320,1221242880,9981
2026-05-31T17:31:45Z,100.00,2966024192,5365960704,3.99,3.72,3.01,138432512,1222311936,7792
2026-05-31T17:31:46Z,100.00,2951405568,5380579328,4.23,3.78,3.04,138682368,1222275072,5188
2026-05-31T17:31:47Z,99.18,2787778560,5544206336,4.23,3.78,3.04,138477568,1232105472,5188
2026-05-31T17:31:48Z,100.00,2764587008,5567397888,4.23,3.78,3.04,138551296,1256058880,5346
2026-05-31T17:31:49Z,99.59,2536468480,5795516416,4.23,3.78,3.04,138600448,1281118208,6200
2026-05-31T17:31:51Z,98.77,2428911616,5903073280,4.22,3.78,3.04,138608640,1282891776,5711
2026-05-31T17:31:52Z,49.57,1730842624,6601142272,4.22,3.78,3.04,138633216,1282953216,162
2026-05-31T17:31:53Z,12.21,1730736128,6601248768,4.22,3.78,3.04,138596352,1282940928,162
