timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T18:23:55Z,25.14,868990976,7462993920,2.73,3.43,3.39,9633792,294866944,9711,0,9.50,17.88,455311360
2026-06-01T18:23:59Z,95.16,1795219456,6536765440,3.07,3.49,3.41,85782528,667164672,12714,2.42,48.58,39.17,758448128
2026-06-01T18:24:04Z,98.24,2378960896,5953024000,3.39,3.55,3.43,176713728,894480384,14146,9.28,47.43,28.73,903925760
2026-06-01T18:24:08Z,99.30,2543587328,5788397568,3.60,3.59,3.44,177233920,717119488,11401,10.33,41.31,33.37,889016320
2026-06-01T18:24:12Z,99.62,2534133760,5797851136,3.60,3.59,3.44,177360896,1103056896,15005,2.66,58.63,27.41,888406016
2026-06-01T18:24:17Z,99.65,3276619776,5055365120,3.63,3.60,3.45,178208768,1790832640,15000,4.89,53.55,21.89,925843456
2026-06-01T18:24:21Z,99.79,3692249088,4639735808,3.98,3.67,3.47,287252480,1897185280,15000,12.50,46.47,27.56,985223168
2026-06-01T18:24:26Z,99.44,3791663104,4540321792,4.14,3.71,3.48,296878080,1899962368,15000,16.93,37.89,27.13,1015656448
2026-06-01T18:24:30Z,98.65,3811848192,4520136704,4.29,3.75,3.50,297578496,1901694976,15000,17.98,36.52,29.89,1021157376
2026-06-01T18:24:34Z,99.45,3824594944,4507389952,4.43,3.79,3.51,301993984,1902833664,15000,18.37,39.82,28.71,1029615616
2026-06-01T18:24:37Z,98.07,2330378240,6001606656,4.31,3.78,3.51,304234496,1568792576,0,15.47,33.56,0,0
