timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T18:22:45Z,17.30,544428032,7787556864,2.23,3.40,3.37,14290944,118366208,5566,0,0,8.30,459145216
2026-06-01T18:22:49Z,91.07,1465180160,6866804736,2.61,3.46,3.39,106004480,221798400,6808,3.75,48.38,43.60,699600896
2026-06-01T18:22:54Z,99.46,1524875264,6807109632,2.80,3.49,3.40,47742976,232448000,9084,18.87,34.37,42.99,880197632
2026-06-01T18:22:58Z,99.71,1640955904,6691028992,2.98,3.51,3.40,46481408,286806016,7810,9.99,35.06,32.18,832790528
2026-06-01T18:23:03Z,99.73,1751805952,6580178944,3.22,3.55,3.42,84701184,403124224,6942,10.04,40.56,43.37,847544320
2026-06-01T18:23:08Z,99.91,1817423872,6514561024,3.36,3.58,3.43,66490368,403124224,9751,16.41,36.04,32.35,859873280
2026-06-01T18:23:12Z,99.78,1844117504,6487867392,3.36,3.58,3.43,79896576,403124224,10350,15.29,35.64,38.06,922361856
2026-06-01T18:23:18Z,99.87,1920966656,6411018240,3.65,3.63,3.45,97632256,403124224,11627,19.54,36.04,39.47,930787328
2026-06-01T18:23:23Z,99.66,1890406400,6441578496,4.17,3.75,3.49,70443008,403124224,11754,18.24,31.59,35.70,972234752
2026-06-01T18:23:26Z,99.62,897757184,7434227712,4.17,3.75,3.49,72949760,395833344,0,20.81,33.77,0,0
