timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T18:12:26Z,22.69,621932544,7710052352,3.22,3.26,3.07,8642560,132689920,4172,0,2.39,13.73,257277952
2026-06-01T18:12:31Z,93.46,939515904,7392468992,3.45,3.30,3.09,40579072,177541120,5000,9.74,55.52,42.88,351936512
2026-06-01T18:12:34Z,99.70,1009004544,7322980352,3.65,3.35,3.10,51617792,177541120,3292,18.68,25.69,31.68,378732544
2026-06-01T18:12:40Z,98.80,918421504,7413563392,4.00,3.42,3.13,62009344,177528832,4899,14.32,42.70,42.84,335077376
2026-06-01T18:12:44Z,99.91,990797824,7341187072,4.08,3.45,3.14,38961152,177528832,5000,19.47,31.67,32.28,370331648
2026-06-01T18:12:48Z,99.25,1026945024,7305039872,4.23,3.49,3.15,86605824,177528832,5000,17.85,24.97,30.96,377753600
2026-06-01T18:12:52Z,98.98,1043558400,7288426496,4.23,3.49,3.15,62623744,177528832,5000,20.78,30.52,40.55,380280832
2026-06-01T18:12:56Z,99.24,1047150592,7284834304,4.54,3.57,3.18,63696896,177528832,5000,21.29,33.08,41.06,392757248
2026-06-01T18:13:00Z,98.11,1007022080,7324962816,4.65,3.61,3.20,37969920,177528832,5000,20.02,25.70,32.15,396484608
2026-06-01T18:13:04Z,98.52,1007312896,7324672000,4.76,3.65,3.21,37175296,177528832,5000,19.06,27.52,38.79,401145856
2026-06-01T18:13:06Z,81.17,608919552,7723065344,4.54,3.62,3.20,46874624,177061888,0,13.20,14.43,0,0
