timestamp,cpu_pct,mem_used_bytes,mem_available_bytes,load1,load5,load15,bench_rss_bytes,proxy_rss_bytes,conn_established,app_cpu_pct,proxy_cpu_pct,loadgen_cpu_pct,loadgen_rss_bytes
2026-06-01T18:13:33Z,18.75,856772608,7475212288,2.99,3.33,3.12,11321344,301326336,5005,0,1.32,20.39,252203008
2026-06-01T18:13:38Z,91.76,1330794496,7001190400,3.47,3.42,3.15,109891584,486612992,5000,5.44,58.01,31.42,352452608
2026-06-01T18:13:42Z,99.81,1353166848,6978818048,3.91,3.52,3.18,113852416,622559232,5000,16.68,44.94,28.25,389165056
2026-06-01T18:13:47Z,99.18,1668513792,6663471104,3.91,3.52,3.18,113070080,782540800,5000,9.07,40.75,25.56,366628864
2026-06-01T18:13:51Z,99.65,1659109376,6672875520,4.24,3.59,3.21,117903360,786808832,5017,15.81,44.26,29.39,374202368
2026-06-01T18:13:56Z,99.66,1695584256,6636400640,4.62,3.68,3.24,120827904,785502208,5016,18.48,42.06,30.61,389038080
2026-06-01T18:14:01Z,99.02,1669685248,6662299648,4.65,3.70,3.25,117055488,784482304,5000,17.11,35.97,25.51,391020544
2026-06-01T18:14:06Z,99.68,1691009024,6640975872,4.92,3.77,3.27,120893440,781967360,5000,19.09,47.14,31.50,393453568
2026-06-01T18:14:10Z,99.18,1695580160,6636404736,5.01,3.81,3.29,119492608,784801792,5000,17.86,37.86,27.45,397230080
2026-06-01T18:14:13Z,98.21,1281527808,7050457088,5.17,3.86,3.31,114917376,781553664,0,18.21,34.49,27.18,0
